Gene.symbol	logFC	adj.P.Val
Gm12657///Gm6749///H3f3c///Gm10257///H3f3b///H3f3a	0.524091436	0.037995357
Serbp1	1.312514966	0.037995357
Vamp2	-1.067573073	0.038001683
Atp5j2	-1.950711353	0.038062848
7-Mar	0.471377583	0.038070235
Eif2ak4	-1.395305234	0.038070235
Tie1	1.013083617	0.038113606
Abhd4	0.342077619	0.038302626
Sap18b///Sap18	-1.36515962	0.038351593
Cox5b	-2.417637537	0.03843459
Timm44	-2.115925062	0.038434602
Eif3i	-1.031948015	0.038437356
Eif3a	4.142715984	0.038489935
Ddrgk1	-1.477708534	0.038494536
Crtap	1.720492691	0.03856626
Cbarp	-1.585585542	0.03856626
Fstl1	-1.226982945	0.03856626
Ctps2	0.19193753	0.03856626
Igf1r	0.225277858	0.03856626
Prkci	0.729273739	0.03856626
Pon2	2.186823441	0.03856626
	-0.63695635	0.03856626
Cd47	-2.548406267	0.03856626
Papola	2.637488648	0.03856626
Trdn	-0.391283179	0.038572798
Cpt1a	0.695284987	0.03862335
Rab27b	1.702586323	0.038628923
Rnpepl1	-2.542642545	0.038636924
Bcl2l2	-1.252250073	0.038654114
Ndufs8	-2.356369379	0.038654114
Nrbf2	0.926493835	0.038690317
Atp6ap1	2.070381058	0.038691489
Dnajc3	1.682559374	0.038712329
Azin1	1.623745013	0.03873188
Sytl4	-0.285899554	0.038778214
Las1l	-1.59211847	0.038823483
Nfe2l1	-0.798819038	0.038972772
Syvn1	-0.787115953	0.038972772
Ppcdc	-3.071510075	0.038972772
Slk	1.487416547	0.038972772
Pigx	0.756741088	0.038976962
Kif1b	3.246728652	0.038994407
Rad18	0.978368587	0.038994407
Hmga2	-3.011249461	0.039022524
Cmas	0.247717959	0.039032132
Ppif	0.408260553	0.039047759
0610012G03Rik	-1.842070913	0.039120019
Snca	-0.504450694	0.039120019
Dlgap4	-2.043551795	0.039138252
Ect2	-0.674669892	0.039152701
Fkbp1b	-0.994718128	0.039152701
Faap20	-1.323816942	0.039152701
Acad8	-0.305769481	0.039197387
Oprl1	-0.463067507	0.039197387
Puf60	-0.506661896	0.039197387
Chchd10	-1.809732599	0.039197387
Fbxo45	1.073985067	0.039197387
Slc16a6	-2.4194863	0.039201574
Nelfb	-1.244309097	0.039321411
Tmem234	-2.039237731	0.039332266
Sart1	-1.724898603	0.039332266
Pola2	-2.15110826	0.039332266
Timm8a2	-0.208347829	0.039332266
Pde4b	1.606272685	0.039372219
Dynlt1a///Dynlt1c///Dynlt1f///Dynlt1b	-2.328365259	0.039436339
Mycbpap	-0.262448784	0.039507691
Safb2	-0.966321451	0.039507691
Mycbp	1.834537492	0.039520641
Ccnc	1.336142463	0.039520641
Cadm1	0.208631553	0.039520641
Lrwd1	-2.325950532	0.039520641
Zadh2	0.783560163	0.039520641
Rab32	2.449776067	0.039520641
Gm21596///Hmgb1-ps10///Hmgb1	1.621814148	0.039520641
Cd37	-3.041017116	0.039549491
5-Mar	1.569129097	0.039549491
Fam184b	-1.032536805	0.03964889
Cdadc1	2.006893812	0.03964889
Gns	1.607212922	0.03964889
Mrps15	-1.241784341	0.03964889
Wdr6	-0.625550351	0.03964889
Ppib	-1.606129958	0.03964889
Mvb12a	-1.907923373	0.03964889
Lamtor5	-1.621588139	0.03964889
Pfn2	0.988044634	0.039815397
Ppat	1.419630132	0.03983844
Coq6	-0.819482763	0.039851783
Slc4a2	-1.47436674	0.039851783
Sri	0.873029658	0.039851783
Arl6ip1	2.124965042	0.039856509
Rgs2	-0.787175899	0.039856509
Tspan14	3.343275205	0.039856509
Fastkd2	-1.073144039	0.039856509
Yipf4	1.52427653	0.039869604
Pmaip1	1.885424577	0.039901953
Clu	4.945291605	0.039925656
Unc119	-1.790313449	0.040024458
Noc2l	-1.823873562	0.040274915
Rpl27	-0.648770609	0.040310716
Fbxw7	1.618062039	0.040316213
Kdm8	-0.166439507	0.040328475
Tor1aip2	2.40893277	0.040328475
Vps39	-2.110389076	0.040328475
Wdr45	-1.372455935	0.040328475
Dnajb6	3.59227614	0.040341327
Klf6	2.572453402	0.040341327
Srp14	-1.904423043	0.040341327
	-1.43832474	0.040361149
Fip1l1	-1.014481662	0.040361149
Hmox2	-0.671897674	0.040361149
Nfkb2	-1.520097976	0.040385643
Cox18	1.761809053	0.040391606
Ict1	-3.881858494	0.040449287
Hacd1	1.089911944	0.040528887
Eif5	1.796716825	0.04060293
Eral1	-2.491696394	0.04060293
Trem3	0.236279874	0.04060293
Mtap	1.152167081	0.040707528
	-4.425949541	0.040713403
Eid1	1.584437477	0.040713403
Hsd11b1	0.718161007	0.040766264
Srsf7	-0.482237963	0.040868359
Rbbp9	0.670073521	0.040868359
Tacc3	-2.398788299	0.040868359
Nptn	2.193673954	0.040868359
AI597479	1.563561974	0.040869387
Mrps18b	-1.122261386	0.040869387
Chmp5	1.152589206	0.040869387
Ube2d3	1.358561994	0.040975802
Tcea1	-0.93821584	0.041029506
Hsp90aa1	2.153212826	0.041119593
Vamp3	1.400695215	0.041119593
Zbtb7a	1.905266962	0.041119593
Acat1	0.631974066	0.041165727
Pla2g6	-2.869988516	0.041187409
Phf23	-1.478298196	0.041187409
G3bp1	2.037218328	0.041187409
Ube2f	1.524897097	0.041187409
Bcl11a	-0.827213184	0.041188748
Clu	4.903826928	0.041219774
Ccdc84	-2.574298974	0.041219774
Cpq	1.543101363	0.041219774
Wdr61	-0.592176009	0.041219774
Emb	2.113453232	0.04124185
Phgdh	-1.873672271	0.04124185
E4f1	-2.961288649	0.04124185
Rp9	-2.764529539	0.041243046
C4a///C4b	4.367170536	0.041243046
Gpr137b	-2.096356381	0.041243046
Plod2	1.402026026	0.041243046
Ypel3	-1.3959007	0.041243046
Gdi2	-0.180676096	0.041243046
Ywhaz	3.727128685	0.041243046
Golga5	-0.935591593	0.041289793
D17H6S56E-5	1.994078986	0.041332105
St13	0.98679903	0.041389747
Ptgs2	5.125789489	0.0414171
Il17ra	0.973008803	0.041510714
Btg2	-2.614423953	0.041519128
Ccdc86	-1.678608147	0.041519128
Sec16a	-1.263284259	0.041526869
Map1lc3a	-1.974454312	0.041545186
Gm5963///Rps21	-0.574928379	0.041605154
Erlec1	0.347928644	0.041659876
Ehd3	0.923728787	0.041659876
Acot9	1.267158074	0.041715341
Pum2	1.195883576	0.041993999
Ndn	0.687411276	0.04199731
Sh3d19	4.014086614	0.042034732
Ddt	-1.522568895	0.042034732
Ccdc22	-1.375061419	0.042034732
Usp9x	2.041019618	0.042034732
Pard6b	0.529735374	0.042049576
Commd4	-1.810967749	0.042050033
	-0.155299851	0.042050033
Man2c1	-2.093721333	0.042050033
Usp48	-1.041589375	0.042050033
Smim10l1	1.536516229	0.042050033
Mbd1	-1.295034542	0.042055896
Nap1l1	0.56782022	0.042055896
Tpd52	0.89680229	0.042055896
Ube2d3	1.037776094	0.042055896
Ndufs5///BC002163	-2.537630406	0.042055896
Acot10///Acot9	1.091962912	0.042055896
Papd4	-1.030584907	0.042055896
Serpini1	1.133830209	0.042078808
Klhdc2	1.237362673	0.042104932
Sra1	-1.138753753	0.042104932
Kifap3	1.090036679	0.042104932
Kat7	-2.685541558	0.042104932
Fam96b	-1.999040658	0.042104932
Prkab1	-1.361803748	0.042104932
Ceacam2	-0.190717682	0.042144783
Riok1	-1.025631583	0.04215091
Eif5b	2.102831845	0.042308389
Chtop	1.581807578	0.042333278
Eif2ak2	-0.214354052	0.042333278
Tspo	-1.132019215	0.042340537
Rspry1	0.41367493	0.042437098
Aph1a	-1.825599356	0.042488844
Ubqln4	-0.845679261	0.042642552
Sumo3	2.069489356	0.042642552
Ndufs8	-2.36038347	0.042642552
Ppp1ca	-1.212374827	0.042642552
Rpl37a	-1.819536227	0.042642552
Ttn	-0.282440109	0.042642552
Zfy2///Zfy1	-0.402621878	0.042642552
Gm10698///Tmed2	1.100462038	0.042642552
Tnrc6a	-1.604135581	0.042642552
Cct6a	1.082386411	0.042642552
Cd47	-0.86132243	0.042642552
Mbd1	-1.629488802	0.042642552
Tram1	1.363820058	0.042642552
Rnasek	-0.495275941	0.042642552
Mir5136///5730408K05Rik	-3.846894549	0.042642552
Sec62	-0.827657031	0.042642552
Laptm4a	1.84526413	0.042642552
Rnf146	1.50443616	0.042750465
Atpaf2	-0.732653795	0.042750465
4922502D21Rik	-0.167620336	0.04289969
A130040M12Rik///1200015M12Rik///1200003I10Rik	2.192117153	0.04289969
Ctsb	1.278821539	0.04289969
Mecr	-2.122023229	0.04289969
Tbc1d24	-1.759186228	0.04289969
2-Sep	1.381375979	0.042938328
Prickle4///Tomm6	0.912870221	0.042938328
Ndufs8	-2.479088556	0.042938328
Scarb1	0.191951589	0.042943098
Pfdn5	-0.918357987	0.042999446
Klf9	2.117174178	0.043053815
Gabarapl1	2.143004004	0.043053815
Il2rg	1.054430542	0.043055835
Olfm1	-0.189374881	0.043055835
Tsc22d1	-3.154516171	0.043055835
Celf2	-0.452957419	0.043055835
Ms4a4c	3.662272467	0.043057153
Uap1	0.941946532	0.043072801
Rpl13-ps6///Rpl13	-0.493018775	0.043114075
Zbtb20	-2.467275846	0.043114075
Rab14	-0.848475721	0.0431453
Timm50	-1.051105879	0.043162454
Marcksl1	1.29219655	0.043192739
Sptssa	0.888680955	0.043192739
Abce1	2.125367675	0.043192769
Dcun1d1	1.896355493	0.043307065
Mlf2	3.940054617	0.043410224
Snapin	0.566965845	0.043410224
U2surp	0.921147244	0.043429155
AA517858	-0.183317813	0.043429155
Opa1	0.731339027	0.043429155
Napb	-0.810619597	0.043464765
Aatf	-0.609304984	0.043464765
Arl2bp	1.424941098	0.043591482
C1qtnf3	-0.189049979	0.043591482
Ralgps2	-1.242929358	0.043591482
Caprin1	0.513449879	0.043649449
Plek	1.140139781	0.043696357
Vma21	3.409272892	0.04372452
Trappc5	-1.318769925	0.043729988
Ufd1l	0.375661804	0.043759182
Atg2a	-1.530192076	0.043759182
Cenpt	-1.346850857	0.043770519
	-3.918420305	0.043770519
Ctss	1.482509043	0.043770519
Mto1	-1.531077493	0.043770519
Prkacb	0.809418193	0.043774267
Rbm5	2.715308621	0.043774267
Mxd4	-2.115875622	0.043774267
Phykpl	-1.727394862	0.043774267
Cd55b///Cd55	-0.191901558	0.04383889
Rap1b	1.343155861	0.04383889
Atp6v1b2	1.584346839	0.043891569
Tbcd	-0.365744344	0.043928805
Hmgn1	1.124357686	0.043943726
Ssr1	0.560705766	0.043943726
Fam120a	1.498237168	0.043972346
Pomgnt1	-1.397400451	0.043974441
Hnrnpa1	-0.82080237	0.044070555
Nmt1	0.154075236	0.04407984
F3	-0.154470502	0.04407984
Nelfa	-1.568150792	0.04407984
Myb	-0.755891849	0.044082581
Apip	-0.929091172	0.044132538
Ap1g1	1.383938947	0.044132538
Ppt1	0.802976473	0.044249413
Tmem55a	2.356246312	0.044262431
Tmem183a	-0.37517146	0.044262431
Usp1	0.565045884	0.044262431
Pdcd6ip	0.83416897	0.044463417
Bcap29	1.694358154	0.044463417
LOC101056141///Cox6a1	-2.392452333	0.044472609
Atp5d	-1.962280117	0.044472609
Sucla2	1.287960625	0.044681186
Gpsm1	-2.256191072	0.044697182
Herpud1	1.872394545	0.044697182
Clstn1	-0.92431624	0.044697182
Fbxo22	-1.215879885	0.044712697
Ndufb11	-0.607489743	0.044712697
Rbfox2	-0.220611176	0.044723046
Acsl4	1.77875926	0.044782682
Dhcr24	1.381943237	0.04478754
Ndn	0.777341045	0.04478754
Fam13c	-0.471232976	0.04478754
Cab39	2.765932123	0.04478754
Slc25a29	-0.260903995	0.044828206
Pbrm1	-2.088806558	0.044828206
Hmga1-rs1///Hmga1	0.914106591	0.044919833
Fxyd2	-0.478098352	0.045107134
Gfpt1	1.581580529	0.045169898
Ddb2	-1.706620401	0.045169898
Ensa	-0.512578161	0.045169898
Acbd6	0.996646361	0.04525738
Spic	-0.199412641	0.045292141
Wac	0.863231522	0.045292141
Muc13	0.779533581	0.045292141
Fam21	-0.412653148	0.045326768
Nrk	-2.906167156	0.045393677
Gpsm3	-1.550320967	0.045393677
Saraf	1.09137233	0.045458003
Rab14	1.148752463	0.045458003
Gbf1	-0.217074311	0.045488443
Bptf	-1.848797713	0.045585803
Golim4	2.517884083	0.045605574
Eml3	-1.126926047	0.045642992
Rrnad1	-2.158412609	0.045653404
Angel2	-1.184123446	0.045653404
Ttc39b	0.680014604	0.045689858
Snx4	0.83721553	0.045789221
Mpp5	3.045640189	0.045789584
Mnda///Ifi205	-1.740459295	0.045789584
U2surp	4.257888565	0.045789584
S1pr1	2.504282801	0.045877302
Zfp87	1.012583338	0.045980713
Nrarp	0.377287411	0.046036412
Acaa2	-1.340243576	0.046036412
Kri1	-2.370135294	0.046036412
Tpcn1	-0.782987217	0.046041655
Irak1	1.84865581	0.046057351
Ccdc47	0.909845806	0.046073229
Ndufs8	-3.566186116	0.046092701
Hnmt	0.99372275	0.04618222
Seh1l	1.380268818	0.04618222
Slc39a6	1.741756231	0.04618222
Mrpl28	-1.084152853	0.046187373
Paxip1	-2.120980484	0.046222659
Ube2d3	1.670608943	0.046222659
Rrp36	-1.223581927	0.046222659
Atp6ap2	2.9715554	0.046222659
Stau2	0.993066318	0.046222659
4930453N24Rik	0.651825975	0.046222659
Gja1	2.281335966	0.046222659
Rsad2	1.210796197	0.046222659
Ajuba	0.562011785	0.046222659
Rpgrip1	-1.507519683	0.046222659
Csnk2a2	0.663721273	0.046222659
6-Mar	0.580030135	0.046222659
Rpusd1	-0.300816371	0.046222659
Irf3	-1.813549109	0.046222659
4-Sep	-0.489258987	0.046222659
Pisd-ps3	-0.515060557	0.046222659
Utp18	0.972536166	0.046222659
Rars	1.594454242	0.046222659
Sfpq	1.177080678	0.046222659
Adam25	-0.172812147	0.046222659
Gm15610///Tma7-ps///Tma7	-1.679760476	0.046222659
Lzts2	-1.520138818	0.046222659
Galnt1	1.046480489	0.046222659
Vdac2	0.67290156	0.046230996
Mvb12a	-0.424625445	0.046253701
Uqcr10	-1.243320855	0.046269788
Cfh	-0.567689554	0.046296837
Sgk3	0.542725144	0.046296837
Arih2	0.81138871	0.046296837
Csnk2a1	1.483193778	0.046296837
Gkap1	-0.994530889	0.04642179
Hadh	1.856539191	0.04644783
Abcc5	1.223777101	0.04644783
Fcho1	-1.791849103	0.04644783
Dus3l	-0.923092214	0.046483092
Gmpr	-1.162302258	0.046514111
Arf6	1.216456739	0.046514111
Cyb561	3.045017638	0.046514111
Mrpl52	-0.848701054	0.046514111
Rrp1b	-1.1325499	0.046514111
Yipf5	-0.943637781	0.046514111
Bmpr1a	2.268063736	0.046514111
Clu	4.091922008	0.046514111
Kank3	0.614633448	0.046514111
Wsb2	0.963079504	0.046514111
Mylk	1.221470313	0.046514111
Ccdc12	-2.12668497	0.046514111
Cd24a	0.740342783	0.046514111
Nop10	-1.375543738	0.046562011
Uba52	-1.685589668	0.046562011
Cdk7	-0.501507868	0.046577154
Rps10	-0.698795094	0.046577154
2310011J03Rik	-0.884672893	0.046577154
Rpl5///Rpl5-ps2	0.545538426	0.046586418
Naa15	1.160333509	0.046639412
Trib2	3.44366478	0.046639412
Mtch1	1.142536087	0.046639412
Dpm2	-1.450916742	0.046639412
Stk10	-1.313103518	0.046704726
Mapk1	1.697957988	0.046704726
Dnttip2	1.835086199	0.046704726
Phyhipl	-0.367570213	0.046704726
Hspa4l	1.202974644	0.04670567
Cnbp	0.926053781	0.046725204
Ncl	2.599163994	0.046725204
Arl4a	0.982373642	0.046725204
Ndufa8	-2.169835033	0.046725204
Fads2	1.193361593	0.046725204
Cox8a	-0.648226835	0.046725204
Nfx1	1.804768201	0.046725204
Ptov1	-3.806880484	0.046725204
Son	-2.121825656	0.046725204
Rnf25	-1.588376204	0.046725204
Unc45a	-1.327197241	0.046798988
Cnep1r1	-1.07055361	0.046798988
Acin1	-1.184033879	0.046798988
Smarca4	-1.607013659	0.046912577
Smarca5	1.457409996	0.046912577
Fbxl14	1.952147694	0.046986993
2810408B13Rik	-0.813642661	0.047013089
Atp6v1a	2.066416519	0.047040107
	-1.588439513	0.047040865
Fam117b	1.353783879	0.047040865
Pabpn1	-1.166198018	0.047040865
Tmed7	1.798192076	0.047040865
Rpl18	-2.043135042	0.047198557
Akr1b10	-2.067781858	0.047198557
Lrmp	-0.898332014	0.047198557
Helb	-1.666266695	0.047198557
Rab2a	2.487261808	0.047198557
Rilpl2	-1.550877021	0.047233255
Rit2	-0.174782083	0.04727399
Gm14680///Sms	-0.149385763	0.047293032
Celf1	-1.646586902	0.047303733
Rap1gds1	1.808209023	0.047319711
15-Sep	0.504034738	0.047319711
Bmpr1a	2.166537466	0.047319711
Ddx41	-1.262637828	0.047319711
Morf4l1b///Morf4l1-ps1///Morf4l1	-0.312227958	0.047319711
Rpap1	-1.916533915	0.047319711
Tep1	-1.258321347	0.047319711
Ccnc	1.396801045	0.047319711
Crtc2	-0.817764475	0.047319711
	-0.443721422	0.047319711
Rhot1	-0.324983504	0.047319711
Dnaja1	1.736844686	0.047319711
Smad4	-0.951542269	0.04751526
Slfn4	3.808642331	0.04751526
Xk	1.606167797	0.04751526
Esyt1	-0.95306667	0.04751526
Hmgxb3	-1.5694211	0.04751526
Adcy9	1.948861639	0.04751526
Ndfip2	1.722412106	0.04751526
Eif4g1	-0.999137056	0.04751526
Glo1	0.191521985	0.047519834
Dcaf11	-0.533744819	0.047540184
Dbi	1.40791802	0.047547382
Vps54	1.701324062	0.047613355
Fundc2	1.685232212	0.047627219
Fosl1	1.11298056	0.047627219
Anxa9	-0.204889536	0.047627219
Timm10b	-1.725724483	0.047627219
Paxbp1	-0.60751126	0.047646167
Cers4	-0.617727235	0.047676054
Ssbp1	1.90334237	0.047676054
	-1.500627614	0.047693083
Rrbp1	-0.961442735	0.047737755
Drg2	-1.798909729	0.047737755
Slc50a1	-1.426406074	0.047737755
4632415L05Rik	-0.199996544	0.047737755
Nedd4	3.605369212	0.047754083
Cirbp	2.514551051	0.047772481
Sec61a1	-0.913243061	0.047772481
Aak1	-1.740825447	0.047772481
Mbd2	0.492963478	0.047772481
Carkd	-2.32321964	0.047772481
Sf1	1.209858694	0.04778432
Klf6	3.124905244	0.04778432
Parp10///Plec	-0.978330889	0.04778432
Fbxl3	0.538068791	0.04778432
Hacd3	-0.929205752	0.04778432
Msh6	0.615637166	0.04778432
Myg1	-1.51169618	0.04778432
Irf8	-1.752959763	0.04778432
Add1	0.629579364	0.04778432
Nae1	0.368193155	0.04778432
Rela	-0.524369798	0.04778432
Csnk1d	2.488204585	0.04778432
Slc19a1	-1.820755008	0.04785682
Wwox	-3.999386081	0.04785682
Ppp3r1	3.333184268	0.04785682
Mrpl44	-1.626361984	0.04785682
Cox5b	-1.892925787	0.047903136
Tgoln2///Tgoln1	1.480265093	0.047903136
Srp14	-1.239300499	0.047903136
Mrps16	-2.039853156	0.047941554
Laptm4b	1.361874474	0.047941554
Zfand3	1.181567122	0.047941554
Atxn7l3b	1.498938413	0.047941554
Wdr90	-1.178244953	0.047941554
Stk31	-0.17573719	0.048115826
Ly86	4.6277572	0.048115826
Dtymk	-1.444516717	0.048187979
Dnajc2	1.932575418	0.048187979
Piga	0.893820932	0.048187979
Pip5k1a	-1.177289843	0.048187979
Dnmt1	-1.245666028	0.048187979
Zc3h7a	1.710517115	0.048187979
Scml2	-0.475954806	0.048187979
Rnf26	0.395770881	0.048187979
Sec24c	-1.025888794	0.048187979
Zfp189	0.620938739	0.048187979
Foxh1	-0.383039977	0.048187979
Akr1a1	-0.844608729	0.048187979
Syne1	-3.971519041	0.048190283
Cdadc1	-3.082453375	0.048190283
Blm	-1.448130245	0.048190283
Rnf11	0.260784766	0.048205744
Gigyf1	-2.725338136	0.048224359
Gadd45b	-2.477262622	0.048378161
Tbc1d17	-2.432571553	0.048411272
Ppp1r42	-0.208011281	0.048437331
LOC102641923///Srsf1	2.17348659	0.048437331
Mafk	1.725139486	0.048437331
Shoc2	2.673869475	0.04849291
Ofd1	-1.367725678	0.048512237
Ywhaq	0.70687281	0.048512237
Pnn	1.723634865	0.048512237
Polb	-1.016733185	0.048548588
Rras	-1.606455324	0.048554618
Jarid2	-0.235194733	0.048554618
Ywhaz	2.328460471	0.048554618
Usp36	-0.746230614	0.048586643
Slc12a5	-1.19094086	0.048629018
Chrac1	-1.758212687	0.048703676
Arrb2	-1.174083655	0.048768039
Arglu1	-1.378511018	0.048796813
Ddx47	-0.2810629	0.048796813
	-0.192381864	0.048796813
Map1lc3b	-1.565961921	0.048798151
Stx5a	-1.107445224	0.048880273
Rbm28	-1.795891302	0.048909034
Hat1	1.867002291	0.048913697
Ntan1	-1.558221443	0.048963398
Ikbkg	1.257248289	0.048966901
Spsb3	-0.968705678	0.048966901
Aktip	-0.246460912	0.048966901
Dna2	-1.315372268	0.049002461
Zdhhc3	1.08718981	0.049008809
Rbm42	-0.741954977	0.049008809
Gpcpd1	1.248543092	0.049008809
Ncl	5.398235958	0.049062373
Rbm22	1.02134438	0.049112499
Rpl13-ps6///Rpl13	-0.568668138	0.049112499
Mrpl41	-1.734270602	0.049112499
Klhl13	1.360972471	0.049112499
Marcksl1	1.793537598	0.049112499
Prl3d1	-0.183615537	0.049114151
Gpx1	0.539208535	0.049114151
Pafah1b2	1.784277688	0.049114151
Tomm20	-0.552093596	0.049161461
Ppib	-1.203203543	0.049161461
Myl12a	-0.424591416	0.049177756
Nbea	1.649249651	0.049177756
Sf3b3	-0.272618994	0.049225348
Mrps24	-1.891301925	0.049278264
Srsf10	1.463262366	0.049278264
Ubxn2a	1.342544864	0.049315458
Wdr26	1.321633805	0.049320608
Thoc7	-0.269821664	0.049320608
Ndufv3	-1.691165326	0.049335705
Asah2	0.639584683	0.049428264
Eif3j2///Eif3j1	1.624149152	0.049428264
Homer2	2.057194117	0.049428264
Fam45a	0.285728267	0.049428264
Mfsd14a	1.729677276	0.04948967
Tspan13	0.74005663	0.049538497
Smarcd2	-0.364778249	0.049538497
Nt5c3b	-0.715335481	0.049570376
Vmn1r47	-0.153725497	0.049630959
Rtn3	1.177785021	0.049630959
Stom	2.637011423	0.049630959
Gna11	-1.394006842	0.049630959
Arfrp1	0.735412253	0.049630959
Slc16a1	1.778009792	0.049678812
Slc25a20	1.202748614	0.049739704
Exoc8	0.58922304	0.049739704
Pmm1	-1.428226487	0.049857034
Calm3///Calm2///Calm1	2.367998489	0.049857034
Dcaf11	-0.966375556	0.049888848
