Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cholesterol metabolic process (GO:0008203)	4/77	0.41846478211864735	0.8610934050385673	0	0	1.2295245769540692	1.0711157598910648	PLPP6;IDI1;INSIG2;OSBPL1A
positive regulation of endothelial cell proliferation (GO:0001938)	4/77	0.41846478211864735	0.8610934050385673	0	0	1.2295245769540692	1.0711157598910648	NRAS;ITGA4;ARNT;HIF1A
protein sumoylation (GO:0016925)	3/55	0.4188798385447185	0.8610934050385673	0	0	1.2944499683630117	1.126393058629564	NUP35;SAE1;NUP37
pyruvate metabolic process (GO:0006090)	3/55	0.4188798385447185	0.8610934050385673	0	0	1.2944499683630117	1.126393058629564	SLC16A1;GLO1;ME2
regulation of gene silencing by RNA (GO:0060966)	3/55	0.4188798385447185	0.8610934050385673	0	0	1.2944499683630117	1.126393058629564	NUP35;PUM2;NUP37
regulation of posttranscriptional gene silencing (GO:0060147)	3/55	0.4188798385447185	0.8610934050385673	0	0	1.2944499683630117	1.126393058629564	NUP35;PUM2;NUP37
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	3/55	0.4188798385447185	0.8610934050385673	0	0	1.2944499683630117	1.126393058629564	USP47;ARL6IP1;PAK2
positive regulation of translation (GO:0045727)	5/100	0.4249931635170827	0.8610934050385673	0	0	1.1810179158142706	1.0105760037538514	NPM1;CNBP;NAT10;LARP4B;UHMK1
negative regulation of apoptotic signaling pathway (GO:2001234)	4/78	0.4281113674851259	0.8610934050385673	0	0	1.212845786963434	1.0289443002699061	PSME3;PHIP;RIPK1;MCL1
regulation of lamellipodium assembly (GO:0010591)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	ABI2;TWF1
histone lysine methylation (GO:0034968)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	DPY30;EZH2
sister chromatid segregation (GO:0000819)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	SGO1;NDC80
tRNA export from nucleus (GO:0006409)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	NUP35;NUP37
tRNA methylation (GO:0030488)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	TRMT10A;THUMPD2
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	NUP35;NUP37
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	CASP8;RIPK1
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	CASP8;YWHAQ
positive regulation of protein dephosphorylation (GO:0035307)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	PPP2R5A;CALM2
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	CAPN3;CALM2
positive regulation of telomerase activity (GO:0051973)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	CCT2;NVL
protein destabilization (GO:0031648)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	CAPN3;EP300
protein localization to chromosome (GO:0034502)	2/34	0.42937726778180346	0.8610934050385673	0	0	1.4021420187793427	1.1853979722949746	SLF2;ATR
protein-containing complex disassembly (GO:0032984)	3/56	0.4303406378303314	0.8610934050385673	0	0	1.2699598696317318	1.070802480635665	SNX14;CHMP3;VTI1B
autophagosome organization (GO:1905037)	3/56	0.4303406378303314	0.8610934050385673	0	0	1.2699598696317318	1.070802480635665	TMEM41B;UBXN2B;UBXN2A
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	3/56	0.4303406378303314	0.8610934050385673	0	0	1.2699598696317318	1.070802480635665	PCNA;GADD45A;EP300
positive regulation of GTPase activity (GO:0043547)	10/214	0.43118709923068727	0.8610934050385673	0	0	1.10015333147477	0.9254634804013985	ARHGAP11A;RABGAP1;TBC1D20;RALGAPA1;TBC1D5;SNX13;RAB11FIP2;RAB3GAP1;EZH2;NDEL1
pteridine-containing compound metabolic process (GO:0042558)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	PTS
regulation of actomyosin structure organization (GO:0110020)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ROCK2
regulation of cell communication by electrical coupling (GO:0010649)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CALM2
cell part morphogenesis (GO:0032990)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	SLIRP
cranial nerve development (GO:0021545)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	TMEM126A
regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	NDC80
detection of calcium ion (GO:0005513)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CALM2
regulation of mRNA metabolic process (GO:1903311)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	SLTM
regulation of nucleocytoplasmic transport (GO:0046822)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	UHMK1
DNA replication-independent nucleosome organization (GO:0034724)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	HAT1
embryonic appendage morphogenesis (GO:0035113)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	MBNL1
regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CBL
regulation of protein acetylation (GO:1901983)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	TAOK1
entry into host (GO:0044409)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CBL
regulation of retrograde protein transport, ER to cytosol (GO:1904152)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	EDEM2
establishment of protein localization to chromosome (GO:0070199)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	BRCA2
regulation of short-term neuronal synaptic plasticity (GO:0048172)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	RAB3GAP1
fatty acid elongation (GO:0030497)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	HACD2
regulation of tube diameter (GO:0035296)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ROCK2
high-density lipoprotein particle assembly (GO:0034380)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	PRKACB
response to iron ion (GO:0010039)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	HIF1A
response to nitric oxide (GO:0071731)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	MTR
icosanoid secretion (GO:0032309)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	PNPLA8
ribosomal subunit export from nucleus (GO:0000054)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	NPM1
intracellular sterol transport (GO:0032366)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	RELCH
intraciliary retrograde transport (GO:0035721)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	DYNC2I1
sphingoid biosynthetic process (GO:0046520)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ACER3
sphingosine biosynthetic process (GO:0046512)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ACER3
spliceosomal tri-snRNP complex assembly (GO:0000244)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	PRPF3
transport along microtubule (GO:0010970)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	SPG11
UDP-N-acetylglucosamine metabolic process (GO:0006047)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	GNPNAT1
mitochondrion transport along microtubule (GO:0047497)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	HIF1A
vascular process in circulatory system (GO:0003018)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ROCK2
mitotic DNA integrity checkpoint signaling (GO:0044774)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	RAD17
very long-chain fatty acid biosynthetic process (GO:0042761)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	HACD2
myelination in peripheral nervous system (GO:0022011)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	SOD1
negative regulation of alcohol biosynthetic process (GO:1902931)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	SOD1
negative regulation of cellular senescence (GO:2000773)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	RBL1
negative regulation of chromatin organization (GO:1905268)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ATAD2B
negative regulation of chromatin silencing (GO:0031936)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ATAD2B
negative regulation of endoplasmic reticulum unfolded protein response (GO:1900102)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	DNAJB9
negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CBL
negative regulation of gene silencing (GO:0060969)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ATAD2B
negative regulation of gluconeogenesis (GO:0045721)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	EP300
negative regulation of histone methylation (GO:0031061)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	MTF2
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	MARCHF7
negative regulation of macromolecule biosynthetic process (GO:0010558)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CLTC
negative regulation of nucleocytoplasmic transport (GO:0046823)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CHP1
negative regulation of viral release from host cell (GO:1902187)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CHMP3
oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ALG8
positive regulation of heterochromatin assembly (GO:0031453)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	RESF1
positive regulation of mRNA metabolic process (GO:1903313)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	RC3H1
positive regulation of protein acetylation (GO:1901985)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	TAOK1
positive regulation of protein exit from endoplasmic reticulum (GO:0070863)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	EDEM2
positive regulation of ruffle assembly (GO:1900029)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	NDEL1
positive regulation of vascular endothelial cell proliferation (GO:1905564)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	ITGA4
pre-mRNA cleavage required for polyadenylation (GO:0098789)	1/13	0.4330436212244984	0.8610934050385673	0	0	1.869284876905041	1.5644359440037614	CPSF2
cellular protein localization (GO:0034613)	15/329	0.43477955481961283	0.8610934050385673	0	0	1.0722501005898741	0.893094422269287	NPM1;RAB5B;RABGAP1;SEPTIN2;SYNRG;COG3;CLTC;SNX13;SNX1;ARL4A;TBC1D5;CAPN3;RAB38;LAMTOR3;VCL
axon development (GO:0061564)	4/79	0.43771576781354704	0.8610934050385673	0	0	1.1966117647058823	0.9886233025143447	RAB10;KLF7;MTR;ZDHHC17
regulation of reactive oxygen species metabolic process (GO:2000377)	3/57	0.44171877271965804	0.8610934050385673	0	0	1.2463768115942029	1.0183918837518462	GADD45A;RIPK1;RNF41
regulation of autophagosome assembly (GO:2000785)	2/35	0.44407855530873874	0.8610934050385673	0	0	1.3595817328211695	1.1036456459524961	IFT88;RAB3GAP1
cellular response to amyloid-beta (GO:1904646)	2/35	0.44407855530873874	0.8610934050385673	0	0	1.3595817328211695	1.1036456459524961	ITGA4;PSEN1
intracellular pH reduction (GO:0051452)	2/35	0.44407855530873874	0.8610934050385673	0	0	1.3595817328211695	1.1036456459524961	ATP6V1H;RAB38
maturation of SSU-rRNA (GO:0030490)	2/35	0.44407855530873874	0.8610934050385673	0	0	1.3595817328211695	1.1036456459524961	NAT10;DDX52
negative regulation of organelle assembly (GO:1902116)	2/35	0.44407855530873874	0.8610934050385673	0	0	1.3595817328211695	1.1036456459524961	LIMK2;CCP110
nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	2/35	0.44407855530873874	0.8610934050385673	0	0	1.3595817328211695	1.1036456459524961	EXOSC7;LSM1
positive regulation of cell cycle G1/S phase transition (GO:1902808)	2/35	0.44407855530873874	0.8610934050385673	0	0	1.3595817328211695	1.1036456459524961	ANKRD17;EZH2
positive regulation of lymphocyte activation (GO:0051251)	2/35	0.44407855530873874	0.8610934050385673	0	0	1.3595817328211695	1.1036456459524961	XRCC6;CD47
positive regulation of intracellular protein transport (GO:0090316)	7/148	0.44615535560497244	0.8610934050385673	0	0	1.1139440829963074	0.8990509651760265	CASP8;YWHAQ;B3GAT3;ARIH2;CHP1;PSEN1;SAE1
positive regulation of transferase activity (GO:0051347)	7/148	0.44615535560497244	0.8610934050385673	0	0	1.1139440829963074	0.8990509651760265	CCT2;DSTYK;RFC4;PCNA;POLG2;NVL;ARRDC3
regulation of protein localization to plasma membrane (GO:1903076)	4/80	0.4472733068479248	0.8610934050385673	0	0	1.1808049535603715	0.9500584807859899	CLTC;PPP2R5A;SPTBN1;VTI1B
negative regulation of cellular component organization (GO:0051129)	4/80	0.4472733068479248	0.8610934050385673	0	0	1.1808049535603715	0.9500584807859899	RUBCN;MTMR2;CRACD;EP300
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	8/171	0.4472741276107867	0.8610934050385673	0	0	1.1012777560225675	0.8860700341633276	ANKRD17;CASP8;TFRC;DDX1;MIER1;ZDHHC13;RIPK1;ZDHHC17
chromatin remodeling (GO:0006338)	5/103	0.45028569686591835	0.8610934050385673	0	0	1.1446840220187016	0.9133124927240661	DR1;NPM1;KDM4C;SMARCA5;BAZ1A
phosphatidylinositol biosynthetic process (GO:0006661)	6/126	0.4520560180463663	0.8610934050385673	0	0	1.121816037735849	0.8906649155286287	MTMR2;SYNJ1;PIGP;PIGG;FAM126A;PIGF
receptor metabolic process (GO:0043112)	3/58	0.4530074791282241	0.8610934050385673	0	0	1.2236513193034932	0.9689441899051697	SNX1;TFRC;CLTC
autophagosome assembly (GO:0000045)	3/58	0.4530074791282241	0.8610934050385673	0	0	1.2236513193034932	0.9689441899051697	TMEM41B;UBXN2B;UBXN2A
RNA modification (GO:0009451)	3/58	0.4530074791282241	0.8610934050385673	0	0	1.2236513193034932	0.9689441899051697	TRUB1;DTWD1;NAT10
protein localization to membrane (GO:0072657)	9/195	0.4541011567276819	0.8610934050385673	0	0	1.0857033785073487	0.8570925653573331	RAB10;ITGA4;ROCK2;MYO5A;CAPN3;RAB38;FAM126A;SPTBN1;RAB8B
positive regulation of cellular amide metabolic process (GO:0034250)	4/81	0.45677950139392276	0.8610934050385673	0	0	1.1654087089381207	0.9131612335704274	NPM1;ROCK2;NAT10;LARP4B
2-oxoglutarate metabolic process (GO:0006103)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	L2HGDH
activation of cysteine-type endopeptidase activity (GO:0097202)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	CASP8
amyloid precursor protein catabolic process (GO:0042987)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	PSEN1
antigen processing and presentation of endogenous peptide antigen (GO:0002483)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	ERAP1
regulation of cAMP-dependent protein kinase activity (GO:2000479)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	PRKAR2B
regulation of chromatin organization (GO:1902275)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	TLK2
regulation of DNA methylation-dependent heterochromatin assembly (GO:0090308)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	RESF1
regulation of histone methylation (GO:0031060)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	CTR9
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	MARCHF7
regulation of IRE1-mediated unfolded protein response (GO:1903894)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	DNAJB9
regulation of lamellipodium organization (GO:1902743)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	TWF1
covalent chromatin modification (GO:0016569)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	CHD1
dicarboxylic acid catabolic process (GO:0043649)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	MTHFS
regulation of response to endoplasmic reticulum stress (GO:1905897)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	EIF2AK3
regulation of retinoic acid receptor signaling pathway (GO:0048385)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	EZH2
heart process (GO:0003015)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	SOD1
histone H3-K4 trimethylation (GO:0080182)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	CTR9
response to UV-A (GO:0070141)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	PPID
response to X-ray (GO:0010165)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	XRCC6
ribonucleoside monophosphate biosynthetic process (GO:0009156)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	RFK
smooth muscle contraction (GO:0006939)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	ROCK2
striated muscle cell development (GO:0055002)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	CAPN3
maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	RPF2
thymus development (GO:0048538)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	SOD1
vasodilation (GO:0042311)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	SOD1
mRNA cleavage involved in mRNA processing (GO:0098787)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	CPSF2
negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	MARCHF7
negative regulation of mRNA splicing, via spliceosome (GO:0048025)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	SRSF7
negative regulation of secretion (GO:0051048)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	VAMP3
negative regulation of T cell differentiation (GO:0045581)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	ZC3H8
negative regulation of TORC1 signaling (GO:1904262)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	BMT2
nuclear membrane disassembly (GO:0051081)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	NEK9
nuclear pore organization (GO:0006999)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	NUP35
nucleoside phosphate catabolic process (GO:1901292)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	ENTPD5
ovarian follicle development (GO:0001541)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	SOD1
peptidyl-serine dephosphorylation (GO:0070262)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	PPP2R2A
polarized epithelial cell differentiation (GO:0030859)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	RAB10
positive regulation of glycoprotein biosynthetic process (GO:0010560)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	CHP1
positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	PPP3CB
positive regulation of leukocyte degranulation (GO:0043302)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	AP1G1
positive regulation of protein deacetylation (GO:0090312)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	FNTA
positive regulation of protein-containing complex disassembly (GO:0043243)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	FYCO1
positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	CHP1
positive regulation of superoxide anion generation (GO:0032930)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	SOD1
positive regulation of transmembrane transport (GO:0034764)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	AZIN1
positive regulation of type 2 immune response (GO:0002830)	1/14	0.45726835713502006	0.8610934050385673	0	0	1.7254035530706104	1.3501021329836103	DENND1B
regulation of androgen receptor signaling pathway (GO:0060765)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	KDM4C;EP300
axonal transport (GO:0098930)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	HIF1A;SOD1
regulation of cell cycle G1/S phase transition (GO:1902806)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	PSME3;EZH2
embryonic limb morphogenesis (GO:0030326)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	MBNL1;INTU
regulation of protein import into nucleus (GO:0042306)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	CHP1;PSEN1
regulation of receptor internalization (GO:0002090)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	MTMR2;TBC1D5
retina homeostasis (GO:0001895)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	PRDX1;SOD1
transition metal ion transport (GO:0000041)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	TFRC;CUTC
Wnt signaling pathway, calcium modulating pathway (GO:0007223)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	PPP3CB;AGO3
negative regulation of DNA metabolic process (GO:0051053)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	ZRANB3;MSH6
platelet aggregation (GO:0070527)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	MYL12A;VCL
positive regulation of myeloid leukocyte differentiation (GO:0002763)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	CASP8;RIPK1
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	2/36	0.45856640855625297	0.8610934050385673	0	0	1.31952499309583	1.0287678707335237	CCT2;ATR
negative regulation of autophagy (GO:0010507)	3/59	0.4642004173751681	0.8654447053542749	0	0	1.2017374517374517	0.922260051243067	RUBCN;TLK2;MCL1
positive regulation of cytoskeleton organization (GO:0051495)	4/82	0.4662300604102364	0.8654447053542749	0	0	1.1504072398190046	0.8778482409995757	PLK4;CRACD;KATNBL1;CFL2
positive regulation of cellular metabolic process (GO:0031325)	5/105	0.4669853333587026	0.8654447053542749	0	0	1.1216725559481744	0.854105899387738	GADD45A;TBC1D5;RIPK1;RNF41;VAMP3
regulation of nucleic acid-templated transcription (GO:1903506)	19/430	0.47255755053753984	0.8654447053542749	0	0	1.0372393898334717	0.7775102273424193	MYCBP;CNBP;NFYC;CTR9;TRIP4;BRCA2;NR2C2;HIF1A;THAP1;GCFC2;GON4L;COPS2;MTF2;EP300;NUP35;GPBP1L1;ERC1;ZFP37;EZH2
acyl-CoA metabolic process (GO:0006637)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	ACBD6;ACOT13
regulation of erythrocyte differentiation (GO:0045646)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	ARNT;HIF1A
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	KDM4C;EP300
regulation of microtubule cytoskeleton organization (GO:0070507)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	TAOK1;SKA3
tRNA transport (GO:0051031)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	NUP35;NUP37
ncRNA metabolic process (GO:0034660)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	TUT7;DTD1
phagosome maturation (GO:0090382)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	ATP6V1H;RAB38
phospholipid biosynthetic process (GO:0008654)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	IDI1;CPNE1
positive regulation of exocytosis (GO:0045921)	2/37	0.47283223922483275	0.8654447053542749	0	0	1.281757209926224	0.9600548989398552	VPS4B;STAM
