version_soft_cutoff(row.mean>5);upperquartile_norm;estimateGLMRobustDisp						
ensembl_gene_id	external_gene_name	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000031902	Nfatc3	-0.6849881992	7.6210687952	18.5953532231	1.61614007830301e-05	0.0006599239
ENSMUSG00000031958	Ldhd	1.4058715051	4.2585983126	27.693770735	1.42119619626771e-07	1.04914068549806e-05
ENSMUSG00000031990	Jam3	-0.8962083711	4.6436664724	11.651591094	0.0006414765	0.0122974503
ENSMUSG00000031996	Aplp2	0.6033411412	9.1987702251	24.2922290706	8.27723204533885e-07	5.01529059951445e-05
ENSMUSG00000031997	Trpc6	0.4456798912	7.1225960436	8.7063731501	0.0031709946	0.0399315692
ENSMUSG00000032006	Pdgfd	0.7415437479	5.9860989251	11.6212103641	0.0006520396	0.0124691502
ENSMUSG00000032028	Nxpe2	1.4172797132	3.1353989325	8.6997585112	0.0031825221	0.0400301608
ENSMUSG00000032034	Kcnj5	8.2536684385	-0.0715113487	22.9960687686	1.62333012869676e-06	8.99750682807169e-05
ENSMUSG00000032097	Ddx6	-0.6005072854	6.3617326322	16.22783721	5.61627582615147e-05	0.0018258297
ENSMUSG00000032128	Robo3	1.5126637299	2.3338035106	14.5632824194	0.0001355299	0.0037314859
ENSMUSG00000032131	Abcg4	-7.4817378913	0.192269775	14.5386529026	0.0001373131	0.0037550067
ENSMUSG00000032220	Myo1e	1.8953759052	4.4617000873	32.8648848674	9.87917331325478e-09	9.70973400352163e-07
ENSMUSG00000032231	Anxa2	-0.710140156	5.6610661846	13.1033698737	0.0002947651	0.00679016
ENSMUSG00000032246	Calml4	1.1560043404	2.7550134836	9.7753295486	0.0017686902	0.026090495
ENSMUSG00000032294	Pkm	0.3774699006	9.9561545496	12.3744282769	0.0004352541	0.009253831
ENSMUSG00000032309	Fbxo22	0.4557318876	6.7129711906	11.0391726875	0.0008920666	0.0158747024
ENSMUSG00000032311	Nrg4	1.2668145036	3.2830117946	16.6410947617	4.51618387155679e-05	0.0015361386
ENSMUSG00000032340	Neo1	1.2585242198	4.1593255213	15.5735977025	7.93549785762827e-05	0.0024041145
ENSMUSG00000032369	Plscr1	1.0918935491	6.7320181655	44.9524663948	2.01875780882007e-11	3.28145199597147e-09
ENSMUSG00000032372	Plscr2	5.0401785534	6.8168701495	548.9663663802	2.11274856713173e-121	3.57160145273619e-117
ENSMUSG00000032377	Plscr4	0.5974814318	7.3656621201	19.2301080123	1.15871432035523e-05	0.0004934022
ENSMUSG00000032387	Rbpms2	1.5759565089	5.2505247492	57.7533030067	2.97140680595561e-14	6.52358857852981e-12
ENSMUSG00000032402	Smad3	-0.790162757	6.730173561	22.0836934923	2.61017610503279e-06	0.0001370342
ENSMUSG00000032431	Crtap	-1.0064543459	5.4449466012	8.2695287893	0.0040315969	0.0475936766
ENSMUSG00000032484	Ngp	-3.9010979819	8.0957070852	20.076187658	7.44174889147621e-06	0.0003284667
ENSMUSG00000032531	Amotl2	2.7665916591	4.5182918174	102.2745600333	4.83359740559125e-24	2.47612012550061e-21
ENSMUSG00000032561	Acpp	1.3850554967	4.2105375397	26.8009879123	2.25522018181083e-07	1.60186962913916e-05
ENSMUSG00000032596	Uba7	0.5180322245	7.9539305871	12.4894788829	0.0004092503	0.0088470294
ENSMUSG00000032637	Atxn2l	-0.5998413571	5.5111173116	9.9770398963	0.0015850429	0.0239754221
ENSMUSG00000032679	Cd59a	0.7977999134	4.9971238105	8.3015912737	0.0039610357	0.0471258464
ENSMUSG00000032719	Sbspon	4.6739313739	3.6991479111	133.4434839749	7.23121573282969e-31	7.64023137271787e-28
ENSMUSG00000032725	Folr2	-4.5043451654	-0.8604825798	11.7521154925	0.0006077412	0.0118499025
ENSMUSG00000032740	Ccdc88a	-0.9091798075	5.0966452778	18.0029183324	2.20566575077627e-05	0.0008711864
ENSMUSG00000032744	Heyl	-7.7280145298	-1.0376494743	10.6259370491	0.0011151245	0.018637202
ENSMUSG00000032766	Gng11	0.6533182768	7.2076889048	26.0238177849	3.37231216762503e-07	2.28951554994784e-05
ENSMUSG00000032839	Trpc1	3.3173993219	0.9497129446	17.5573726087	2.78767822488653e-05	0.0010403024
ENSMUSG00000032842	Abcc10	0.9859469795	3.3438650316	11.8574441852	0.0005743131	0.0113685747
ENSMUSG00000032854	Ugt8a	3.3512904184	0.681289848	10.1502280383	0.0014428339	0.0225217984
ENSMUSG00000032867	Fbxw8	-1.0319591435	5.1925894767	11.1316010692	0.000848693	0.015311799
ENSMUSG00000032898	Fbxo21	-0.4339003351	7.1417202611	10.2418188982	0.0013729214	0.021731495
ENSMUSG00000032915	Adgre4	-1.3783499603	3.2728513659	11.2110665865	0.0008131097	0.0148120904
ENSMUSG00000033082	Clec1a	1.9901380097	6.9385508156	103.4669582866	2.64773287678604e-24	1.39874763381463e-21
ENSMUSG00000033147	Slc22a15	-1.1397195048	3.4227814849	11.8738053491	0.0005692897	0.0113000639
ENSMUSG00000033192	Lpcat2	-1.1510471402	3.1519781174	12.1343162748	0.0004950241	0.0101674152
ENSMUSG00000033209	Ttc28	-1.137999095	4.5342783992	19.3070776911	1.11293042245361e-05	0.0004784452
ENSMUSG00000033282	Rpgrip1l	0.9138082805	3.7841673291	8.7765028095	0.0030513566	0.0388720291
ENSMUSG00000033577	Myo6	0.7442815727	5.2015879153	12.2714489995	0.000459941	0.0096467776
ENSMUSG00000033585	Ndn	0.771888284	7.023804359	33.284195697	7.96271480333969e-09	8.01248177086057e-07
ENSMUSG00000033671	Cep350	-0.9332559109	4.9962544532	18.8838762616	1.38921916538761e-05	0.0005798704
ENSMUSG00000033684	Qsox1	0.5003900504	7.2082255787	15.0729016638	0.0001034376	0.0030044883
ENSMUSG00000033721	Vav3	-0.6156315808	5.231384822	10.6758015481	0.0010854614	0.0182402838
ENSMUSG00000033880	Lgals3bp	0.4282518432	9.3591234734	18.9852902877	1.31730084634154e-05	0.0005525799
ENSMUSG00000033948	Zswim5	6.0820278678	0.4719566312	24.5135745796	7.37881467374397e-07	4.56149405109716e-05
ENSMUSG00000034117	Ptgdr2	-6.952552694	-1.2648386356	13.2952231398	0.0002660832	0.0062910994
ENSMUSG00000034118	Tpst1	-0.8629483075	4.4936765724	8.4335827441	0.0036835386	0.0446061749
ENSMUSG00000034120	Srsf2	-0.9415268972	6.0603912028	10.5175968257	0.0011824315	0.0193130483
ENSMUSG00000034127	Tspan8	1.5383838072	2.7795299852	8.18325564	0.0042278813	0.0492233706
ENSMUSG00000034157	Cipc	0.4496027616	6.7013767635	8.9510567212	0.0027730913	0.0360722623
ENSMUSG00000034160	Ogt	0.6074662906	8.0495507942	11.7941652031	0.0005941665	0.0116659518
ENSMUSG00000034171	Faah	-0.9096605283	4.9069554374	17.1495223894	3.45496276063465e-05	0.0012244475
ENSMUSG00000034252	Senp6	-0.6591508603	5.701925804	8.2312762274	0.0041174566	0.0482464397
ENSMUSG00000034317	Trim59	-0.87108693	6.4979464566	11.8128293814	0.0005882397	0.0116034917
ENSMUSG00000034342	Cbl	-0.6588863533	5.258711157	10.1110399504	0.0014738378	0.022818736
ENSMUSG00000034354	Mtmr3	-1.0903091217	7.822895576	19.892001065	8.19424604677825e-06	0.0003588698
ENSMUSG00000034480	Diaph2	-0.8801257101	4.5481854668	10.1810948021	0.0014188791	0.0222299825
ENSMUSG00000034487	Poglut3	-1.052432634	5.2282202272	12.809822361	0.0003448043	0.007659549
ENSMUSG00000034593	Myo5a	-0.8190197311	5.1132396513	14.1199990461	0.0001715106	0.0044882142
ENSMUSG00000034610	Tut4	-0.7083789023	6.2952249721	9.5038336085	0.0020504306	0.0289808302
ENSMUSG00000034614	Pik3ip1	0.5037137412	8.2451213923	9.1365077489	0.0025055889	0.0335899927
ENSMUSG00000034634	Ly6d	-3.4026721702	0.8620778941	12.7582616536	0.0003544401	0.0078018368
ENSMUSG00000034648	Lrrn1	6.0632026386	2.3543539495	52.3909898846	4.54805829835713e-13	8.44889291579421e-11
ENSMUSG00000034664	Itga2b	1.2357341786	8.0520961012	33.9777471264	5.57460006748802e-09	5.9269568642066e-07
ENSMUSG00000034707	Gns	-0.768097163	6.7046816856	8.8398184753	0.0029472846	0.0379176909
ENSMUSG00000034761	Map4k5	-1.3577564294	4.7029568161	17.9196350818	2.30431473421451e-05	0.0008975678
ENSMUSG00000034765	Dusp5	-1.6606754172	2.7630926351	18.0913193765	2.10559179885668e-05	0.0008375301
ENSMUSG00000034780	B3galt1	2.8666742788	1.1786149954	17.8844917374	2.34726088014615e-05	0.0009059462
ENSMUSG00000034800	Zfp661	0.9542204278	4.0044432442	13.116195066	0.000292754	0.0067701866
ENSMUSG00000034807	Colgalt1	-0.9505421995	6.0710990245	10.0262209831	0.0015432734	0.0235460621
ENSMUSG00000034832	Tet3	-0.9787798815	4.5276909407	15.033110724	0.0001056414	0.0030527648
ENSMUSG00000034881	Tbxa2r	1.0633962513	5.8239894208	21.2859779696	3.95614798267568e-06	0.000192734
ENSMUSG00000034908	Sidt2	-0.9420465469	6.6297081468	14.6463617195	0.0001296847	0.0035883072
ENSMUSG00000034910	Pygo1	-4.901392565	-0.3474383164	14.303822337	0.0001555487	0.0041541089
ENSMUSG00000034987	Hrh2	1.0724715718	3.8384549883	13.1626903926	0.0002855786	0.0066132953
ENSMUSG00000035004	Igsf6	-2.6532523638	2.4537459697	21.0035809947	4.58425731658027e-06	0.000218301
ENSMUSG00000035042	Ccl5	-3.9653878233	0.5974133339	11.559572558	0.0006740135	0.0128168702
ENSMUSG00000035093	Secisbp2l	-0.7337173022	5.3918185756	11.0917689067	0.0008671173	0.015561166
ENSMUSG00000035239	Neu3	0.7033421672	5.3635754229	12.5338842759	0.0003996382	0.0086836546
ENSMUSG00000035354	Uvrag	-0.5575753379	6.1228963884	8.4014660111	0.0037491853	0.0452068316
ENSMUSG00000035385	Ccl2	3.4542662122	-0.257805146	10.0369657163	0.0015342973	0.0234345728
ENSMUSG00000035441	Myo1d	0.6964584302	5.2132215564	8.4100922564	0.0037314372	0.045024944
ENSMUSG00000035472	Slc25a21	2.802484169	1.1540957967	16.5098833648	4.8397140981163e-05	0.0016233208
ENSMUSG00000035478	Mbd3	-0.754158916	6.2046028638	9.7943433119	0.0017504951	0.0258898688
ENSMUSG00000035521	Gnptg	0.6033902321	5.5819784694	10.9199938437	0.0009513193	0.0165820326
ENSMUSG00000035572	Dcaf10	-1.0222943646	4.9827191783	8.1833462999	0.0042276701	0.0492233706
ENSMUSG00000035673	Sbno2	0.4834920976	7.0695315585	10.9937114305	0.0009142155	0.0161822457
ENSMUSG00000035773	Kiss1r	1.6569441656	1.5435747026	12.1130467982	0.0005007026	0.0102474297
ENSMUSG00000035835	Plppr3	0.4776908224	7.3134328352	9.9505462515	0.0016080168	0.0241902716
ENSMUSG00000035863	Palm	-1.0508728867	3.4720087405	8.7583021977	0.0030819582	0.0391733113
ENSMUSG00000035891	Cerk	-1.2806327287	5.8941260372	17.7395959829	2.5329896595265e-05	0.0009687826
ENSMUSG00000035914	Cd276	1.2959913897	3.9388923674	16.1444312829	5.86908727474293e-05	0.001882674
ENSMUSG00000035948	Acss3	4.027816762	0.9461173687	17.7772053567	2.48340769686359e-05	0.000951973
ENSMUSG00000036046	5031439G07Rik	-1.0055575757	3.229753253	9.8069320159	0.0017385529	0.0257583151
ENSMUSG00000036087	Slain2	-1.2376426786	5.6578809578	12.8462440384	0.0003381573	0.0075515845
ENSMUSG00000036192	Rorb	4.4815150392	3.3063247351	75.2975502604	4.04861661617782e-18	1.24439752539066e-15
ENSMUSG00000036362	P2ry13	-1.4215267657	2.0603254561	8.5170762699	0.0035182928	0.0430678782
ENSMUSG00000036381	P2ry14	-1.4078721132	4.8993231587	29.6899435244	5.0697142237066e-08	4.31318749287731e-06
ENSMUSG00000036523	Greb1	8.3892780665	-0.4560984684	24.1791810326	8.77760250330315e-07	5.28061816079501e-05
ENSMUSG00000036565	Ttyh3	-0.8095597925	5.4444700509	9.7627312811	0.0017808514	0.0261557716
ENSMUSG00000036615	Rfxap	-1.0869440454	4.9677759282	8.36361234	0.0038280883	0.0458638077
ENSMUSG00000036622	Atp13a2	-1.0838518384	7.4570709391	24.5856461682	7.10792201915464e-07	4.43392700124757e-05
ENSMUSG00000036676	Tmtc3	0.6844888915	4.8163979294	8.5954796178	0.0033699845	0.0416325223
ENSMUSG00000036896	C1qc	-1.1324593262	4.1420227542	8.4501009209	0.0036502318	0.044329863
ENSMUSG00000036902	Neto2	-1.533928452	3.7561436819	16.8889331129	3.96319798887041e-05	0.0013785568
ENSMUSG00000036955	Kif1bp	-1.0574881787	5.3421063507	11.1165520254	0.000855607	0.0154036591
ENSMUSG00000037010	Apln	-1.3097514496	2.5398092156	11.0761602554	0.0008744469	0.0156480931
ENSMUSG00000037112	Sik2	-1.01828614	4.0469631394	15.1061830699	0.0001016299	0.0029620387
ENSMUSG00000037172	E330009J07Rik	-0.7713920859	4.6200877169	9.8639795425	0.0016854614	0.0251480355
ENSMUSG00000037206	Islr	-1.1286916432	4.2198442615	13.3137272601	0.0002634701	0.0062555648
ENSMUSG00000037253	Mex3c	-0.7493978206	4.8233689772	12.3600726106	0.0004386136	0.0093033418
ENSMUSG00000037266	Rsrp1	0.7127847084	7.6931791327	9.2117438532	0.0024046753	0.032677681
ENSMUSG00000037270	4932438A13Rik	-0.5805315627	6.3464940586	9.1002183058	0.0025557899	0.0341111024
ENSMUSG00000037279	Ovol2	3.6837057947	-0.7749237211	9.3535939951	0.0022254863	0.0308628758
ENSMUSG00000037280	Galnt6	1.0078196858	7.8316309257	37.348696793	9.87868696196148e-10	1.25563310595458e-07
ENSMUSG00000037306	Man1c1	-0.9234404196	3.56609959	9.1656676499	0.0024659765	0.0332700185
ENSMUSG00000037336	Mfsd2b	0.9423603166	4.8124943892	8.1671562414	0.0042655733	0.0494896436
ENSMUSG00000037362	Ccn3	-6.1034855608	1.1912649201	61.1087804044	5.40067389560209e-15	1.3042627457879e-12
ENSMUSG00000037370	Enpp1	0.8482292515	3.9047285064	8.3759537528	0.0038021797	0.0456829056
ENSMUSG00000037373	Ctbp1	-1.0514166097	6.4713787348	10.8521437454	0.0009868145	0.0169705996
ENSMUSG00000037503	Fam168b	-0.826178778	6.8509498368	14.8192473843	0.0001183217	0.0033226388
ENSMUSG00000037514	Pank2	-1.0256904844	5.998935184	10.0772025011	0.0015011507	0.0230621254
ENSMUSG00000037600	Kdf1	1.5815164359	2.7600929408	17.2707105252	3.24145002088896e-05	0.0011724277
ENSMUSG00000037643	Prkci	-0.883237397	5.6450723109	10.3239564637	0.0013131449	0.020981771
ENSMUSG00000037731	Themis2	-0.8887437373	4.4953903718	14.1223512518	0.0001712963	0.0044882142
ENSMUSG00000037738	Nek5	-4.8391096474	-0.2243003892	14.3865983957	0.000148858	0.0039880252
ENSMUSG00000037754	Ppp1r16b	0.8943395218	4.425123008	15.3859762143	8.7636286401373e-05	0.0026128597
ENSMUSG00000037784	Dzip1l	8.1605316467	-0.0912604133	19.237165039	1.15443898420432e-05	0.0004934022
ENSMUSG00000037788	Vopp1	0.4129863661	6.519309414	8.1555147574	0.0042930413	0.0497081253
ENSMUSG00000037820	Tgm2	0.9418230142	8.5628609514	49.6904625557	1.80018895387973e-12	3.13733961498318e-10
ENSMUSG00000037872	Ackr1	4.8184919845	2.5992938372	58.9392676258	1.6261439163141e-14	3.7657483431904e-12
ENSMUSG00000037902	Sirpa	-0.9040051172	5.9781748913	18.4606036935	1.73453024331816e-05	0.0007048614
ENSMUSG00000037922	Bank1	-2.5613855565	2.4441542468	30.7019473069	3.00862958632453e-08	2.66287346370766e-06
ENSMUSG00000037979	Ccdc92	1.5638426398	3.2921822919	17.2415068258	3.29165704236598e-05	0.001183946
ENSMUSG00000037991	Rmi2	-1.4271786463	3.084124055	11.7627471594	0.0006042797	0.0117977039
ENSMUSG00000038056	Kmt2c	-1.0304812819	5.9228976844	17.2509042024	3.27541635436417e-05	0.0011806165
ENSMUSG00000038072	Galnt11	-0.8095096657	5.1029235204	9.9501168193	0.0016083919	0.0241902716
ENSMUSG00000038156	Spon1	3.4536844768	2.2784176255	19.0928213931	1.24512344165157e-05	0.0005262203
ENSMUSG00000038178	Slc43a2	-0.8915820712	5.5143094322	17.4429171536	2.96065355897134e-05	0.0010927915
ENSMUSG00000038260	Trpm4	1.0328289276	3.615363826	12.3422244602	0.000442827	0.0093458066
ENSMUSG00000038296	Galnt18	3.1406092529	1.5382959984	17.6380243257	2.67192392464324e-05	0.0010117611
ENSMUSG00000038342	Mlxip	-0.6374116509	5.4435506248	9.9794014879	0.0015830113	0.0239754221
ENSMUSG00000038357	Camp	-3.1140614144	5.5793435149	9.2668005832	0.0023334496	0.0319540336
ENSMUSG00000038370	Pcp4l1	0.6199434404	6.3031903235	14.499741503	0.0001401788	0.0038037275
ENSMUSG00000038387	Rras	-0.8806610753	4.8902282583	14.839613234	0.0001170509	0.0033034147
ENSMUSG00000038463	Olfml2b	-9.6966753395	1.0805759438	37.3336246192	9.9553283066302e-10	1.25593153002674e-07
ENSMUSG00000038555	Reep2	1.3614151405	3.9701636921	22.2048423221	2.45054969554314e-06	0.0001304417
ENSMUSG00000038594	Cep85l	-1.0261009783	4.9561082149	9.7414792173	0.0018015586	0.0263195754
ENSMUSG00000038608	Dock10	-0.8928179517	6.2865677768	25.1046224604	5.43025328203517e-07	3.49043466664656e-05
ENSMUSG00000038623	Tm6sf1	-1.2354604645	3.9282759898	20.1682158065	7.09216225861662e-06	0.0003167507
ENSMUSG00000038642	Ctss	-0.9164153672	4.9474855729	12.4470323996	0.0004186565	0.0089928687
ENSMUSG00000038664	Herc1	-0.8577660572	5.676237955	22.1766308042	2.48682385764719e-06	0.0001317861
ENSMUSG00000038712	Mindy1	0.5404439821	7.0510989144	16.095586496	6.02242268100179e-05	0.001920492
ENSMUSG00000038718	Pbx3	1.2159614139	4.3130634321	19.0838246806	1.25100691437397e-05	0.0005273883
ENSMUSG00000038721	Hoxb7	1.9597166906	0.797702568	10.6047885948	0.0011279515	0.0187862273
ENSMUSG00000038763	Alpk3	-1.1551495299	3.4351424062	13.344436356	0.0002591905	0.0061799923
ENSMUSG00000038822	Hace1	-1.0032017408	4.7888609673	16.5817715348	4.65967412905695e-05	0.0015744691
ENSMUSG00000038893	Fam117a	-0.5744019284	5.7882030159	9.7604129553	0.0017830985	0.0261660423
ENSMUSG00000038963	Slco4a1	0.8748884829	6.0064137598	21.1031011085	4.35223227498193e-06	0.0002090184
ENSMUSG00000039013	Siglecf	-2.4187555699	0.4256740112	11.014788173	0.0009038785	0.0160336483
ENSMUSG00000039043	Arpin	1.3521694082	3.7317747202	22.2023451252	2.45373904527175e-06	0.0001304417
ENSMUSG00000039062	Anpep	-1.0251883677	2.6101400559	8.387171641	0.0037787846	0.0454988269
ENSMUSG00000039115	Itga9	-2.5931423733	1.5098574292	13.3934633894	0.0002525027	0.006071918
ENSMUSG00000039131	Gipc2	9.734428239	1.332792655	80.6158130309	2.74156792329332e-19	9.13714086520282e-17
ENSMUSG00000039145	Camk1d	-1.6290715311	3.9984527105	26.2120234891	3.05911895035673e-07	2.09370064193443e-05
ENSMUSG00000039196	Orm1	-7.0581925542	-1.404377614	8.6579772811	0.0032563257	0.0407462517
ENSMUSG00000039239	Tgfb2	-7.4195323923	-1.0473784801	18.3273564161	1.86016745759315e-05	0.0007487174
ENSMUSG00000039264	Gimap3	-1.3423617774	3.8909722084	9.6537945008	0.0018896086	0.0272325939
ENSMUSG00000039304	Tnfsf10	0.567190951	7.2029546059	10.4400530828	0.0012331173	0.0199586026
ENSMUSG00000039542	Ncam1	2.1634724909	3.2200461209	40.347281876	2.12601011453028e-10	3.09829318845986e-08
ENSMUSG00000039621	Prex1	-0.9554648622	6.2686573596	13.668529566	0.0002180786	0.0054056004
ENSMUSG00000039630	Hnrnpu	-0.5846078754	9.8867065575	10.9263609413	0.0009480553	0.0165672858
ENSMUSG00000039703	Nploc4	-1.1534961192	6.8091506433	18.2320181721	1.95563487151896e-05	0.0007815605
ENSMUSG00000039725	Trp53rka	-1.1520469353	4.7121168802	10.2755910646	0.0013480168	0.0214376523
ENSMUSG00000039783	Kmo	-6.5876105024	-0.8544922077	8.5946699182	0.0033714832	0.0416325223
ENSMUSG00000039831	Arhgap29	0.8107649811	6.2449283472	20.908569289	4.81734714524624e-06	0.0002271164
ENSMUSG00000039852	Rere	-0.6998480185	5.5987852964	16.244192808	5.56799971477382e-05	0.0018171242
ENSMUSG00000039911	Spsb1	3.9947008944	-1.4699642411	8.798208123	0.0030152655	0.0385575364
ENSMUSG00000039967	Zfp292	-1.0694560994	6.5936322385	32.5505907532	1.16129828476469e-08	1.12826135080156e-06
ENSMUSG00000039989	Cbx4	-1.0217514958	4.1034470194	8.7379240373	0.0031165914	0.0394947353
ENSMUSG00000040010	Slc7a5	-0.9040065296	5.8775409631	10.5667740213	0.0011513848	0.0189709168
ENSMUSG00000040028	Elavl1	-0.9054915697	6.5634260782	10.0096010434	0.0015572625	0.0236740315
ENSMUSG00000040061	Plcb2	-0.5558191485	7.0849945082	15.9665757611	6.44707650234378e-05	0.0020257961
ENSMUSG00000040102	Klhl42	-0.6457297943	6.2334724997	9.0640068343	0.0026069009	0.0346082256
ENSMUSG00000040128	Pnrc1	-1.0543425156	7.3790320505	12.1661768181	0.0004866395	0.0100693281
ENSMUSG00000040138	Ndp	7.0692550409	-1.2053455761	13.7471495218	0.0002091379	0.0052338761
ENSMUSG00000040152	Thbs1	-2.3754832342	2.363172747	9.8245503861	0.0017219779	0.0256024946
ENSMUSG00000040265	Dnm3	2.9137587183	2.0533123847	31.5077912241	1.98641620197934e-08	1.87599809466261e-06
ENSMUSG00000040331	Nsmce4a	-1.2476004588	6.0414490802	12.8698967339	0.00033391	0.0074764889
ENSMUSG00000040345	Arhgap9	-0.6336169363	5.5602364542	10.9089060142	0.0009570303	0.016610469
ENSMUSG00000040396	Abhd13	-0.8533990726	5.1055319033	8.5946709797	0.0033714812	0.0416325223
ENSMUSG00000040434	Large2	1.2511785311	3.9164216837	24.420473882	7.74413028533395e-07	4.74327979976705e-05
ENSMUSG00000040537	Adam22	-0.6968741596	6.1797921984	8.8000249154	0.0030122643	0.0385483181
ENSMUSG00000040562	Gstm2	3.3495958595	5.8975438846	104.4981249991	1.57342233627455e-24	8.86623486490709e-22
ENSMUSG00000040584	Abcb1a	1.6476688014	4.2198608727	28.7429786204	8.2649022663509e-08	6.74967018418657e-06
ENSMUSG00000040596	Pogk	-0.6322639176	5.8272415726	8.6729799555	0.0032296265	0.0405321717
ENSMUSG00000040659	Efhd2	-1.2732611433	6.516491601	14.5408838206	0.0001371507	0.0037550067
ENSMUSG00000040690	Col16a1	1.2577712998	7.4552742227	92.263420491	7.58738598885505e-22	3.29361585626651e-19
ENSMUSG00000040699	Limd2	-0.862161257	8.2804619954	33.6803707741	6.49528153585762e-09	6.75044071867175e-07
ENSMUSG00000040703	Cyp2s1	6.679985748	-0.514499484	13.4177753583	0.0002492511	0.0060108276
ENSMUSG00000040713	Creg1	0.2982792019	9.2052636055	8.7544987825	0.0030883924	0.0392256001
ENSMUSG00000040747	Cd53	0.7948918829	7.1964366249	16.3167431204	5.35883702566006e-05	0.0017590513
ENSMUSG00000040809	Chil3	-5.3864307855	6.6915581607	29.3188901714	6.13942707461249e-08	5.11266082247902e-06
ENSMUSG00000040856	Dlk1	1.1606193107	3.594609164	10.9153994341	0.0009536815	0.0165864053
ENSMUSG00000040907	Atp1a3	-3.1873119209	1.1358997609	14.0525142065	0.000177776	0.0046023022
ENSMUSG00000040990	Sh3kbp1	-0.8531615953	6.6845392095	23.2504701154	1.42215680147698e-06	8.12214889492173e-05
ENSMUSG00000041037	Irgq	-1.0121655515	4.5980317574	10.932322581	0.0009450095	0.0165376667
ENSMUSG00000041147	Brca2	-0.7591378385	4.7740063269	9.2530613658	0.0023510208	0.0321033979
ENSMUSG00000041237	Pklr	-6.6466167475	-0.5533771718	8.2933382182	0.0039790775	0.0472238302
ENSMUSG00000041272	Tox	0.7860469775	5.6474515038	16.3690397065	5.21298273701486e-05	0.0017145034
ENSMUSG00000041308	Sntb2	-3.281435673	1.2713139759	20.0200042287	7.66362412844442e-06	0.0003373791
ENSMUSG00000041556	Fbxo2	2.0100722978	1.0767173215	13.7854046972	0.000204922	0.0051627528
ENSMUSG00000041649	Klf8	1.0830385817	4.1660750777	16.2120393616	5.66330526992082e-05	0.0018305579
ENSMUSG00000041684	Bivm	0.4789787964	6.1051820296	8.3390088358	0.0038802761	0.046357645
ENSMUSG00000041729	Coro2b	-0.8690250358	3.3761651402	8.9999854844	0.0026998175	0.0354056296
ENSMUSG00000041754	Trem3	-3.3150644127	2.2242646476	17.3963921268	3.0340133350106e-05	0.0011126554
ENSMUSG00000041827	Oasl1	-1.2121583719	3.2658719258	12.8197821321	0.0003429737	0.0076389588
ENSMUSG00000041836	Ptpre	-0.770135218	7.2386217628	34.0733941711	5.30719843782304e-09	5.71453436887888e-07
ENSMUSG00000041842	Fhdc1	3.110521426	5.5242037942	117.9766397008	1.75442166082051e-27	1.18633992704683e-24
ENSMUSG00000041870	Ankrd13a	-0.7948978637	7.9759680328	14.2737923838	0.0001580502	0.0042010037
ENSMUSG00000041957	Pkp2	1.4688596056	2.8419926876	8.2632104363	0.0040456521	0.0476867656
ENSMUSG00000041975	Mettl8	0.7791860577	4.9789899412	12.714773044	0.0003627783	0.0079749901
ENSMUSG00000042010	Acacb	1.159179338	2.9643280141	9.7668575857	0.0017768589	0.0261331368
ENSMUSG00000042115	Klhdc8a	2.371106396	0.6373133322	9.7719833064	0.0017719121	0.0261152346
ENSMUSG00000042121	Ssh1	-0.5247863744	5.3749888748	8.2485930977	0.0040783598	0.0479193995
ENSMUSG00000042129	Rassf4	-1.5561417458	5.999185606	31.1048402216	2.44461050138128e-08	2.23384543382976e-06
ENSMUSG00000042195	Slc35f2	0.9833198905	5.6267844896	24.5097773105	7.39337101449644e-07	4.56149405109716e-05
ENSMUSG00000042265	Trem1	-8.8997800907	0.1153309551	19.6745244225	9.18172992164806e-06	0.0004000442
ENSMUSG00000042367	Gjb3	-1.1797419002	3.5632031372	14.1592526695	0.000167969	0.0044213214
ENSMUSG00000042377	Fam83g	2.4014176103	1.7149849644	16.4467015906	5.00371660338814e-05	0.001668399
ENSMUSG00000042444	Mindy2	-1.0281245456	4.7324871902	14.1738210634	0.0001666734	0.0043956535
ENSMUSG00000042510	AA986860	1.8470925153	2.8802427643	27.3450189581	1.70202304920425e-07	1.25098694116512e-05
ENSMUSG00000042572	Ube2q1	-0.9543027991	4.9095837166	10.0891597953	0.0014914409	0.0229624856
ENSMUSG00000042594	Sh2b3	-1.7042821655	4.7467945893	26.8623974071	2.184684003323e-07	1.55831574161077e-05
ENSMUSG00000042599	Kdm7a	-0.7258650822	5.2193801532	8.6316130295	0.0033037891	0.0410665842
ENSMUSG00000042607	Asb4	1.4888054692	3.1251716998	19.6150756898	9.47188653216196e-06	0.0004116253
ENSMUSG00000042608	Stk40	-0.7816153499	5.6298501044	8.3425768218	0.0038726632	0.0463321811
ENSMUSG00000042766	Trim46	1.0485873359	2.9820691643	9.909914272	0.0016439078	0.0246367559
ENSMUSG00000042784	Muc1	4.8749421765	3.8106334411	91.6582757082	1.03014206453889e-21	4.24745161000732e-19
ENSMUSG00000042826	Fgf11	-1.3360071536	3.5830342796	11.6299542669	0.0006489815	0.0124247252
ENSMUSG00000042997	Nhlrc3	-0.6517318999	5.2620323832	10.9715873917	0.0009251947	0.0162751479
ENSMUSG00000043004	Gng2	-0.4758626292	7.1498681896	10.8301033933	0.0009986306	0.0170981472
