version_soft_cutoff(row.mean>5);upperquartile_norm;estimateGLMRobustDisp						
ensembl_gene_id	external_gene_name	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000042742	Bmt2	0.4678499332	5.2742281578	7.9269798885	0.0048703022	0.0364661101
ENSMUSG00000042750	Bex2	1.1002693822	1.6549668763	14.327559914	0.0001535996	0.0023872998
ENSMUSG00000042759	Apobr	-0.445761842	4.8357855323	8.1880247191	0.0042167812	0.0329020896
ENSMUSG00000042763	Maneal	-1.277016149	-0.8027120218	11.7317913402	0.0006144142	0.0074351987
ENSMUSG00000042784	Muc1	2.3785493296	2.483689093	92.0359180545	8.51174796805187e-22	1.94838390856059e-19
ENSMUSG00000042788	Fam166b	-1.9311350975	-3.2955092455	10.0645800571	0.0015114701	0.0151040866
ENSMUSG00000042804	Gpr153	-1.6559601829	-1.6135385802	13.9014628164	0.0001926485	0.0028971879
ENSMUSG00000042817	Flt3	-1.5794145995	5.0952425389	95.7893055957	1.27784131389369e-22	3.05361947383869e-20
ENSMUSG00000042821	Snai1	-1.408319106	-2.7285435802	8.9227618689	0.0028163828	0.0243035956
ENSMUSG00000042826	Fgf11	-0.5225409966	4.5199090837	9.0041076587	0.0026937348	0.0234687328
ENSMUSG00000042873	Lhfpl4	2.2512618249	-2.6380746241	22.8301629605	1.76966430929012e-06	5.02390601433719e-05
ENSMUSG00000042918	Mamstr	1.0909965573	-0.2122248351	8.5993733766	0.0033627869	0.0276787144
ENSMUSG00000043017	Ptgir	-0.8802773473	0.2101825855	7.2962992438	0.0069096785	0.0475499584
ENSMUSG00000043051	Disc1	-0.9706749802	1.0786315517	10.557232639	0.0011573434	0.012229149
ENSMUSG00000043079	Synpo	1.3853281837	1.9574066469	29.4838767078	5.63838138141081e-08	2.31343851924829e-06
ENSMUSG00000043088	Il17re	0.4223229899	4.4104212973	7.6212213846	0.0057685406	0.0414138939
ENSMUSG00000043168	4930426D05Rik	-1.3722367638	-2.8630698531	7.8496181542	0.0050831442	0.0377391787
ENSMUSG00000043207	Zmpste24	0.476338255	6.5289637194	7.1914077677	0.0073253488	0.04968716
ENSMUSG00000043263	Ifi209	1.7288715498	1.3813849077	34.2811203189	4.76986653367803e-09	2.48338792562519e-07
ENSMUSG00000043313	Pcdhb19	1.2141105015	0.6123205025	14.975185908	0.0001089343	0.0018069294
ENSMUSG00000043333	Rhbdl2	2.1060112884	0.9635114028	44.151113942	3.0397876233648e-11	2.30324814138296e-09
ENSMUSG00000043336	Filip1l	-0.8020324534	2.1302871551	9.4582988575	0.0021019592	0.0195505581
ENSMUSG00000043439	Epop	0.5013887523	3.6599910443	7.5882181671	0.0058750989	0.0419352924
ENSMUSG00000043458	Pcdhb12	1.981546037	-3.2181396173	12.3378283906	0.0004438711	0.0056845821
ENSMUSG00000043496	Tril	-2.4805512362	-2.7057606111	22.0560373295	2.64805484815407e-06	7.28918996556437e-05
ENSMUSG00000043542	Zc2hc1a	0.5941952175	4.1726651829	12.525545317	0.0004014257	0.0052382464
ENSMUSG00000043648	Pld6	-0.7564448749	1.6256287616	8.3977357387	0.0037568868	0.0301132545
ENSMUSG00000043664	Tmem221	1.0348660338	1.3932975756	14.5248667208	0.0001383216	0.0021959208
ENSMUSG00000043719	Col6a6	-2.503136593	-3.4605700129	12.7853194439	0.0003493501	0.0046664419
ENSMUSG00000043747	1520401A03Rik	-1.4599994695	-2.8078525387	9.0505059932	0.0026262213	0.0230560387
ENSMUSG00000043822	Adamtsl5	0.5092011899	4.4275683064	8.6900269673	0.0031995589	0.0266478774
ENSMUSG00000043873	Chil5	1.0521567934	2.7949464207	23.8208943696	1.05728517184248e-06	3.18004472294419e-05
ENSMUSG00000043913	Ccdc60	0.5018794613	3.6111093087	7.5775473023	0.0059099801	0.0421095765
ENSMUSG00000043931	Gimap7	-0.9545854987	0.4575047732	9.0070563415	0.0026893923	0.0234590951
ENSMUSG00000044006	Cilp2	-1.8603098913	-1.3660186655	20.3506725995	6.44704228796683e-06	0.0001585943
ENSMUSG00000044022	Pcdhb21	0.9952705995	0.2286621164	9.1500890504	0.0024870596	0.0222018057
ENSMUSG00000044043	Pcdhb14	3.0013863828	-1.099038461	47.3957261755	5.80090235798537e-12	4.90842111582684e-10
ENSMUSG00000044080	S100a1	0.4788622633	5.2640026246	9.5396258407	0.0020108273	0.0189050803
ENSMUSG00000044125	9530080O11Rik	1.4754094755	-2.2776996266	12.9153245662	0.0003259029	0.004421138
ENSMUSG00000044162	Tnip3	0.778399522	6.1727788661	33.3430726906	7.72525090155255e-09	3.78577254710029e-07
ENSMUSG00000044167	Foxo1	0.7512311297	5.5065009255	23.1104179203	1.52959693267566e-06	4.40945251663925e-05
ENSMUSG00000044197	Gpr146	0.5259667198	5.8451314886	13.2975583047	0.000265752	0.0037260107
ENSMUSG00000044287	Nrn1l	-1.0675372226	-1.1310030931	7.6463562041	0.0056887111	0.0409624876
ENSMUSG00000044313	Mab21l3	1.1888238239	-1.6759239055	8.8562240807	0.0029209117	0.024987469
ENSMUSG00000044317	Gpr4	1.2444507779	2.7927422699	33.8371312814	5.99241592227594e-09	3.0446513235003e-07
ENSMUSG00000044352	Sowaha	-1.4682896544	-0.6824749685	14.6829980246	0.0001271884	0.0020487701
ENSMUSG00000044365	Cxxc4	1.9560587755	-0.0115280496	29.7910874862	4.81199047339026e-08	2.00847494883579e-06
ENSMUSG00000044393	Dsg2	1.8110254281	4.6757811656	121.9787851161	2.3331950095909e-28	9.39586271825254e-26
ENSMUSG00000044456	Rin3	-0.7090600127	6.8706232741	24.4351394239	7.68540350581199e-07	2.42916838135738e-05
ENSMUSG00000044468	Tent5c	1.7976751836	5.3244385155	92.9554228716	5.34855502339714e-22	1.23733699509356e-19
ENSMUSG00000044501	Zfp758	0.5323346777	4.5830283445	10.3866894329	0.00126927	0.0131561224
ENSMUSG00000044505	Lingo4	1.9722111166	-1.5733177311	24.3083055045	8.20843662382798e-07	2.56835486074479e-05
ENSMUSG00000044528	Tram1l1	1.13334549	-0.6768181543	8.8201154116	0.0029792782	0.025337264
ENSMUSG00000044562	Rasip1	0.9541207626	2.4561047666	18.2391496793	1.94832642502937e-05	0.0004145627
ENSMUSG00000044595	Dnd1	-0.8043078864	1.6847083626	9.7062163822	0.0018364573	0.0176316114
ENSMUSG00000044641	Pard6b	0.5761947828	3.5155030046	8.4656562698	0.0036191465	0.0293194836
ENSMUSG00000044674	Fzd1	0.9987020016	2.3561420622	18.3027863952	1.88431356413563e-05	0.0004029133
ENSMUSG00000044676	Zfp612	0.6647027398	3.8543922433	10.0886148343	0.0014918821	0.0149780553
ENSMUSG00000044702	Palb2	-0.5382410772	4.4534559591	9.1107092879	0.0025411732	0.0225736732
ENSMUSG00000044787	Spata32	-2.0558134043	-1.9784605746	22.0484669154	2.65851933179612e-06	7.30874353846251e-05
ENSMUSG00000044788	Fads6	0.9191917667	2.964321045	20.3444189607	6.46814671744954e-06	0.0001587543
ENSMUSG00000044807	Zfp354c	0.4078316766	4.5898934063	7.3718140053	0.0066254066	0.0460454114
ENSMUSG00000044921	Rassf9	-1.800322128	-2.7557995081	9.120947422	0.0025269906	0.0224678798
ENSMUSG00000045007	Tubg2	2.2531324903	-0.2815514834	37.3551596587	9.84600480389174e-10	5.81823968656059e-08
ENSMUSG00000045010	Gm4779	-1.8022408388	-2.2558224348	16.5831135781	4.65637787470459e-05	0.0008766891
ENSMUSG00000045092	S1pr1	0.8915810582	5.4534668328	30.4645958158	3.40015443323644e-08	1.44979918245411e-06
ENSMUSG00000045282	Tmem86b	-0.9516571597	3.4598755216	12.2250526873	0.0004715206	0.0059788265
ENSMUSG00000045284	Dcaf12l1	0.7750288393	4.5378437799	18.6100658986	1.6037153283556e-05	0.000349093
ENSMUSG00000045294	Insig1	0.4931575945	6.1102268078	11.5167157371	0.0006897314	0.0081827055
ENSMUSG00000045314	Sowahb	3.3643635495	-3.6461593691	19.2911617371	1.12224631921658e-05	0.0002552758
ENSMUSG00000045322	Tlr9	1.3368504383	-0.8696252368	10.7516980043	0.0010418369	0.0113181103
ENSMUSG00000045328	Cenpe	-0.772734114	6.3851892279	8.3057750799	0.0039519214	0.0313644095
ENSMUSG00000045348	Nyap1	-0.8283615086	0.9854219062	7.597485975	0.0058449746	0.041755853
ENSMUSG00000045349	Sh2d5	-0.8947096617	5.0533469385	33.7189961405	6.36758366652478e-09	3.20531190769092e-07
ENSMUSG00000045362	Tnfrsf26	0.5793970024	4.5599507411	10.5127121	0.0011855612	0.0124727697
ENSMUSG00000045498	Pcdhb3	1.4950652081	-1.2583820716	14.8016967269	0.000119428	0.0019468375
ENSMUSG00000045573	Penk	2.0188393982	-2.8000005781	17.7769679597	2.483717588305e-05	0.0005129242
ENSMUSG00000045689	Pcdhb4	1.3097126229	-0.2002935838	13.2402842127	0.0002739964	0.003821889
ENSMUSG00000045775	Slc16a5	0.9499476045	1.78039648	10.0938774628	0.0014876275	0.0149422394
ENSMUSG00000045827	Serpinb9	0.4502093744	5.6936962127	7.8374635244	0.0051174363	0.0379161053
ENSMUSG00000045838	Ccdc9b	-1.1795935334	0.6099907693	11.3242129525	0.0007650295	0.0089156471
ENSMUSG00000045930	Clec14a	0.9803218114	3.764721476	30.5662413146	3.22659446712365e-08	1.38667042059429e-06
ENSMUSG00000045954	Cavin2	1.5442407786	7.5270096958	100.1694670265	1.39899646336531e-23	3.4968479416485e-21
ENSMUSG00000046058	Eid2	0.608372048	3.9253893746	12.4775154237	0.0004118797	0.0053345652
ENSMUSG00000046080	Clec9a	1.4047136868	4.305102694	53.6197341018	2.43303160646658e-13	2.55597610213634e-11
ENSMUSG00000046110	Serinc4	-1.4358929497	-2.6051866551	9.6767807144	0.0018661132	0.017818213
ENSMUSG00000046178	Nxph1	1.088985836	0.1343584223	11.0190079654	0.0009018232	0.010175788
ENSMUSG00000046179	E2f8	-0.8206741714	5.6263520938	19.7399800788	8.87256496917426e-06	0.0002090388
ENSMUSG00000046191	Pcdhb20	1.2130765614	0.175858253	13.4499946665	0.0002450069	0.0034891418
ENSMUSG00000046215	Rprml	3.6974839328	-3.4174199679	26.5176053801	2.61147282893936e-07	9.30968658001891e-06
ENSMUSG00000046280	She	0.83093341	1.0352578301	8.0893602819	0.0044525876	0.0342020382
ENSMUSG00000046295	Ankle1	-0.884976425	4.6599491068	10.1558196038	0.0014384643	0.0145289572
ENSMUSG00000046317	BC107364	2.9643944656	-1.6288785862	39.5172993143	3.25166077093857e-10	2.07972397425971e-08
ENSMUSG00000046352	Gjb2	1.9445643275	-0.2928150784	27.5870013797	1.50184660384029e-07	5.65037305313336e-06
ENSMUSG00000046387	Pcdhb17	1.1930858807	2.1127513973	24.7784036986	6.43140312362856e-07	2.07503401077784e-05
ENSMUSG00000046410	Kcnk6	1.0317071592	3.9215052428	35.0327623578	3.24204294937015e-09	1.74941602920604e-07
ENSMUSG00000046442	Ppm1e	0.8679354484	3.7517021602	22.1339623315	2.54271279946613e-06	7.01698382451655e-05
ENSMUSG00000046447	Camk2n1	1.4498745241	1.3951722893	24.346997677	8.04520359870964e-07	2.52454541785772e-05
ENSMUSG00000046456	Tmem150b	-0.9195255003	0.7314034791	8.786409078	0.0030348305	0.0256252113
ENSMUSG00000046470	Sox18	0.8716848757	3.4255746963	17.7814242167	2.47790698862678e-05	0.0005126981
ENSMUSG00000046532	Ar	1.6020497707	2.9537557366	58.9240315378	1.63878444433726e-14	1.93679383296511e-12
ENSMUSG00000046574	Prr12	-0.4830546866	6.8095310858	10.3485064303	0.0012957949	0.013352446
ENSMUSG00000046591	Ticrr	-0.8049878413	5.4287344922	17.3710525493	3.07473391664967e-05	0.0006145511
ENSMUSG00000046593	Tmem215	2.7314656755	2.5968130551	110.507469608	7.58590307693971e-26	2.3566149758733e-23
ENSMUSG00000046618	Olfml2a	-0.9834836539	0.2703165108	7.5236692095	0.0060893522	0.0431472965
ENSMUSG00000046623	Gjb4	-3.0385614648	-3.5050707329	15.7292642704	7.30846788269823e-05	0.0012900039
ENSMUSG00000046634	Pkd1l1	-2.0453896617	-3.2197773642	11.6933505631	0.0006272385	0.007551009
ENSMUSG00000046637	Ttc34	1.6063075174	-0.2073353853	20.7911572965	5.12189069452713e-06	0.0001296631
ENSMUSG00000046733	Gprc5a	1.2112589388	1.9129656778	23.9400487626	9.93826627412179e-07	3.02262291464409e-05
ENSMUSG00000046747	Gm9812	1.2709031161	-2.2827366684	9.6928900316	0.0018498237	0.017728632
ENSMUSG00000046768	Rhoj	1.2426212393	4.8876175927	56.9523271745	4.46505609829885e-14	4.95393417926566e-12
ENSMUSG00000046774	8030474K03Rik	-1.6069971457	-1.6668443634	16.1605421089	5.81937752333211e-05	0.0010589806
ENSMUSG00000046798	Cldn12	0.7544174043	5.9172024014	24.9667053626	5.83289299427242e-07	1.9189423759977e-05
ENSMUSG00000046814	Gchfr	0.6625649974	2.1597331637	7.300783462	0.006892455	0.0475146191
ENSMUSG00000046818	Ddit4l	1.4133849375	-0.0984649955	14.1656396144	0.0001673997	0.0025653805
ENSMUSG00000046826	Fam187b	1.6766575895	0.5908844372	27.0682885286	1.96393352518216e-07	7.25088258720055e-06
ENSMUSG00000046916	Myct1	0.5475074484	7.6182436614	8.5368744004	0.0034802275	0.028483638
ENSMUSG00000046999	1110032F04Rik	1.9865904802	-0.3039462161	29.373123614	5.96998839395656e-08	2.41756736713183e-06
ENSMUSG00000047033	Pcdhb15	1.7406366377	-1.3745826358	20.0699413856	7.46609411482186e-06	0.0001803708
ENSMUSG00000047139	Cd24a	0.6093934083	8.5493699762	7.99286851	0.0046961953	0.0353782777
ENSMUSG00000047181	Samd14	-0.5142378018	4.925331724	11.5992952184	0.0006597682	0.0078701694
ENSMUSG00000047187	Rab2a	0.4953543689	6.9385794346	10.327128239	0.0013108901	0.013443056
ENSMUSG00000047205	Dusp18	0.6344592812	3.6345017208	12.7718399548	0.0003518765	0.0046973035
ENSMUSG00000047230	Cldn2	2.0033256938	-3.0772550115	14.7368596723	0.000123606	0.002006193
ENSMUSG00000047242	Taf9b	0.4885540474	4.4008539154	9.15362244	0.0024822618	0.022178259
ENSMUSG00000047307	Pcdhb13	2.0277396695	-2.0319661591	24.1305633515	9.0020163839253e-07	2.76494135995536e-05
ENSMUSG00000047344	Lancl3	0.9949830698	4.2855141407	36.209988335	1.77160213246071e-09	9.98063729857267e-08
ENSMUSG00000047361	Gm973	-1.1442674427	3.162401514	24.6960329394	6.71221943008166e-07	2.1528602319551e-05
ENSMUSG00000047592	Nxpe5	0.5403992072	4.6943446779	10.2504129385	0.0013665401	0.0138798601
ENSMUSG00000047604	Frat2	-0.5264322605	4.8970281392	12.1282727846	0.000496631	0.0062174651
ENSMUSG00000047712	Ust	-1.6228092271	-1.1395138083	17.2594142366	3.26077868138083e-05	0.0006481617
ENSMUSG00000047730	Fcgbp	-3.7635429328	-3.647486435	17.419291089	2.99768116867099e-05	0.0006019257
ENSMUSG00000047747	Rnf150	0.7667309662	5.2363417865	27.9614289602	1.23757836827454e-07	4.70496139798919e-06
ENSMUSG00000047821	Trim16	-0.6381631128	3.5053466444	11.7432621482	0.000610639	0.0073977469
ENSMUSG00000047844	Bex4	0.6817423049	4.8161484613	18.4189236775	1.77288553054691e-05	0.0003820929
ENSMUSG00000047904	Sstr2	-1.0051386148	0.1193868692	8.037869694	0.0045809379	0.0348433281
ENSMUSG00000047910	Pcdhb16	1.551480422	2.7780174115	52.0067721817	5.53095477588412e-13	5.54267938047816e-11
ENSMUSG00000047959	Kcna3	-0.8203129175	4.3361815036	25.8343099495	3.72016444364429e-07	1.27199207533787e-05
ENSMUSG00000047965	Rpl9-ps7	0.5220820066	3.8127904019	8.4064644892	0.0037388908	0.030002184
ENSMUSG00000048078	Tenm4	-0.731505379	1.6932704273	8.1041865353	0.0044163137	0.0339834242
ENSMUSG00000048126	Col6a3	-1.975493579	-0.347778888	28.0561584818	1.17845494425123e-07	4.51969686378964e-06
ENSMUSG00000048191	Muc6	-1.2915570614	-1.9416233276	10.2938658248	0.0013347317	0.0136396028
ENSMUSG00000048216	Gpr85	1.2238946085	-2.7194130356	7.6630656953	0.0056362653	0.0406791321
ENSMUSG00000048217	Nags	-1.7946826616	-1.5527880562	11.7587218731	0.000605588	0.007348837
ENSMUSG00000048327	Ckap2l	-0.5307426762	5.9098822928	8.1853724034	0.0042229509	0.0329266007
ENSMUSG00000048332	Lhfp	1.4409181539	2.709173106	44.0633448716	3.1791899385139e-11	2.40050918065706e-09
ENSMUSG00000048347	Pcdhb18	0.9846987024	0.649272051	9.8928034898	0.0016592639	0.0163066683
ENSMUSG00000048402	Gli2	-1.8884429912	-0.23537839	18.8950910568	1.38107600964672e-05	0.000307399
ENSMUSG00000048480	Cxcr1	1.1465892649	3.0476873992	32.4132785489	1.24631935306545e-08	5.82848616166909e-07
ENSMUSG00000048485	Zbtb8b	1.175059755	-1.9304771474	9.1848630424	0.0024402479	0.0219188894
ENSMUSG00000048489	Depp1	-1.2523935585	-1.747358119	10.1153371718	0.0014704053	0.0147965913
ENSMUSG00000048498	Cd300e	-1.6423488792	-3.1287442755	8.0269553705	0.0046086244	0.035004941
ENSMUSG00000048521	Cxcr6	1.2849702337	-0.4348185901	12.3802137618	0.0004339075	0.0055766855
ENSMUSG00000048550	Thnsl1	0.4677589227	4.6354159161	8.2918520641	0.0039823353	0.0315482195
ENSMUSG00000048752	Prss50	-1.362985013	1.0416724714	20.1955728765	6.99145523602325e-06	0.0001705888
ENSMUSG00000048852	Gm12185	0.5592803346	5.4003813518	11.9461183498	0.0005476135	0.0067738358
ENSMUSG00000048865	Arhgap30	-1.0573503963	7.070662866	47.9352605621	4.40527394748629e-12	3.86278577669504e-10
ENSMUSG00000048897	Zfp710	-0.4999404517	6.016943362	9.0243168118	0.0026641148	0.023294895
ENSMUSG00000048911	Rnf24	0.4351437773	5.2861514205	9.090344263	0.002569625	0.022769696
ENSMUSG00000048922	Cdca2	-0.6538794353	5.4498604492	14.9600766745	0.00010981	0.0018172978
ENSMUSG00000049100	Pcdh10	2.8155582764	-1.9590204542	39.3739339957	3.49937208470659e-10	2.23159370539676e-08
ENSMUSG00000049103	Ccr2	2.9563634197	3.2767586299	59.3860682409	1.29583229227549e-14	1.5655093904346e-12
ENSMUSG00000049107	Ntf3	3.8951962956	-0.2969751217	70.8372408278	3.87944515090806e-17	6.15784045632457e-15
ENSMUSG00000049134	Nrap	-0.7614207467	2.5006053617	8.771187411	0.0030602616	0.0257739924
ENSMUSG00000049225	Pdp1	0.7367353716	5.2009252431	21.7780339725	3.06084472099109e-06	8.18710077523644e-05
ENSMUSG00000049327	Kmt5a	-0.4467494804	6.3810005195	8.1239253217	0.0043684871	0.0337110588
ENSMUSG00000049336	Tenm2	1.4881144634	-2.5623313451	10.6876896724	0.0010785081	0.0116047687
ENSMUSG00000049350	Zg16	3.5409096847	2.9595447254	187.7001969202	1.01005280737479e-42	9.15192014548842e-40
ENSMUSG00000049404	Rarres1	2.4522183865	-0.7383589615	31.3264300813	2.18090339337552e-08	9.83940356687634e-07
ENSMUSG00000049493	Pls1	0.80732151	2.4443604691	13.0696959193	0.0003001119	0.0041357619
ENSMUSG00000049526	Tmem202	0.9454540472	-0.1804290095	7.48310341	0.0062280634	0.0439012861
ENSMUSG00000049551	Fzd9	0.7453744042	1.9301619631	8.6915339448	0.0031969146	0.0266360557
ENSMUSG00000049598	Vsig8	1.433869623	-2.948340639	9.0242990309	0.0026641407	0.023294895
ENSMUSG00000049709	Nlrp10	-1.3645788803	1.8722837472	28.9257913564	7.52048534829953e-08	2.98354869607616e-06
ENSMUSG00000049744	Arhgap15	-0.4441845138	5.7859289497	9.0264968835	0.0026609393	0.0232856285
ENSMUSG00000049804	Armcx4	-1.010200352	3.8772911237	26.3238454543	2.88702094106831e-07	1.02083182738978e-05
ENSMUSG00000049892	Rasd1	0.9744059269	1.0152267636	11.025507464	0.0008986667	0.01016008
ENSMUSG00000049907	Rasl11b	-1.0560110056	-0.5874302623	8.5420200666	0.0034704027	0.0284246245
ENSMUSG00000049928	Glp2r	2.1246698081	-2.2951477701	23.866085671	1.03275266143033e-06	3.11487369978696e-05
ENSMUSG00000049971	Glt1d1	0.7227318535	2.245642082	8.5880191372	0.0033838189	0.0278097227
ENSMUSG00000049999	Ppp1r3d	0.5747711313	3.835191153	9.7224742584	0.001820283	0.0175072417
ENSMUSG00000050052	Tdrp	0.9703245189	-0.5458803414	7.3116434244	0.0068509244	0.0473253498
ENSMUSG00000050071	Bex1	0.5575880111	4.462699391	10.5467008469	0.0011639566	0.0122870877
ENSMUSG00000050108	Bpifc	-1.1870302306	-0.1042239743	11.8901064876	0.000564329	0.0069332753
ENSMUSG00000050147	F2rl3	0.5638764595	6.784679395	11.9412589875	0.0005490437	0.0067838087
ENSMUSG00000050148	Ubqln2	0.440233454	6.9452958545	8.2237588104	0.0041345473	0.0324233201
ENSMUSG00000050157	Gm867	-3.8391550693	-2.4570636017	41.911356017	9.55063523735847e-11	6.63540299909256e-09
ENSMUSG00000050195	Scd4	-1.2803848722	-0.4699786509	12.6336434846	0.000378866	0.0049932247
ENSMUSG00000050248	Evc2	0.6598571912	5.3874543069	14.8777742428	0.0001147065	0.0018797352
ENSMUSG00000050288	Fzd2	1.1131588866	-1.8017627223	7.4972960919	0.0061791697	0.0436556938
ENSMUSG00000050390	C77080	-0.5478309252	4.8817754438	13.4351271596	0.0002469562	0.0035077142
ENSMUSG00000050410	Tcf19	-0.5763951442	4.6028338323	14.326409172	0.0001536935	0.0023872998
ENSMUSG00000050473	Slc35d3	-0.8246825622	2.5722767497	12.6147172058	0.0003827214	0.0050282646
ENSMUSG00000050578	Mmp13	-3.5643595047	-0.0562186985	65.8515882143	4.86188411819862e-16	6.73417401492658e-14
ENSMUSG00000050592	Fam78a	-0.5154642103	5.4669198107	13.3811354017	0.0002541678	0.0035890476
ENSMUSG00000050600	Zfp831	-0.7519935069	5.7224726616	25.094929396	5.45761791387132e-07	1.80916706029033e-05
ENSMUSG00000050737	Ptges	0.8077143899	2.9246997597	13.3882574258	0.0002532045	0.0035800946
ENSMUSG00000050854	Tmem125	1.062182682	-0.2299457827	9.0590327474	0.0026140022	0.0229858845
ENSMUSG00000050910	Cdr2l	0.861120166	2.240695987	11.0039116755	0.000909198	0.0102230715
ENSMUSG00000050930	Map10	-0.7343903888	1.929979813	8.4851973643	0.0035804773	0.0291069384
ENSMUSG00000050965	Prkca	0.4193525001	6.5519658816	8.9738244056	0.0027387474	0.0237751698
ENSMUSG00000051022	Hs3st1	0.8773025813	2.2077210122	13.5324094573	0.0002344788	0.00337011
ENSMUSG00000051043	Gprc5c	2.7595988603	3.1554980251	163.8812824339	1.60581778968134e-37	1.20414185015208e-34
ENSMUSG00000051048	P4ha3	-2.2179407277	-3.647462349	9.0552626511	0.0026193977	0.0230142191
ENSMUSG00000051067	Lingo3	1.2369534172	-2.3037207185	9.0782048872	0.0025867384	0.0228709452
ENSMUSG00000051278	Zgrf1	-0.5970310581	5.5831281951	10.0377693986	0.001533628	0.0152772674
ENSMUSG00000051285	Pcmtd1	0.4274157054	6.4737171122	9.462959227	0.0020966256	0.0195322744
ENSMUSG00000051314	Ffar2	0.6283671032	3.7477587956	12.2092762431	0.0004755248	0.0060190698
ENSMUSG00000051361	6030498E09Rik	-1.4389372045	-0.3263665724	15.8501267664	6.85619434631476e-05	0.0012301551
ENSMUSG00000051367	Six1	-2.010490313	-2.430488032	18.3698455678	1.81914254190072e-05	0.0003905141
ENSMUSG00000051378	Kif18b	-0.6216589017	5.199358302	12.618177315	0.0003820136	0.0050275499
ENSMUSG00000051379	Flrt3	-1.2257109206	-1.1301930526	10.3296793709	0.0013090795	0.0134342811
ENSMUSG00000051397	Tacstd2	0.7397055312	4.5983771026	23.5690187004	1.20512335119371e-06	3.57038316008969e-05
ENSMUSG00000051495	Irf2bp2	-0.5043537501	6.0421852397	13.0425755033	0.0003044891	0.0041854738
ENSMUSG00000051497	Kcnj16	-1.9311517049	-3.2955163907	10.064755437	0.0015113263	0.0151040866
ENSMUSG00000051498	Tlr6	0.5989275206	3.4109890884	9.3409950931	0.0022408382	0.0205089506
ENSMUSG00000051517	Arhgef39	-0.7873168397	4.8380652103	17.346899442	3.11405905419717e-05	0.0006212691
ENSMUSG00000051599	Pcdhb2	1.9739961264	-1.4693635802	25.1341991917	5.34760210277351e-07	1.7808415823417e-05
ENSMUSG00000051663	Pcdhb1	2.2666884232	-1.7064767609	30.7511573496	2.93328838656168e-08	1.26813696330358e-06
ENSMUSG00000051682	Treml4	-1.1793591005	-1.2602889445	9.4680466131	0.002090819	0.0194886193
ENSMUSG00000051716	Apon	-1.0244606942	-1.4325942946	7.3224863188	0.0068097139	0.0470906336
ENSMUSG00000051768	Xrcc1	-0.4808762689	5.8764265374	8.6266249003	0.003312848	0.0273401109
ENSMUSG00000051839	Gypa	-2.0234995957	2.6454536858	64.3221609774	1.05650694555864e-15	1.42700621354771e-13
ENSMUSG00000051906	Cd209f	-1.3230978583	-2.5816052276	8.4800448167	0.0035906326	0.0291785859
ENSMUSG00000052117	D630039A03Rik	0.4945296483	5.3051857742	10.7380660215	0.0010495396	0.0113727829
ENSMUSG00000052131	Akr1b7	-1.7543578457	-2.110439639	10.9310610763	0.0009456532	0.0105133817
ENSMUSG00000052142	Rasal3	-0.4751237526	7.5243864085	7.5347085171	0.0060521528	0.0429256735
ENSMUSG00000052151	Plpp2	0.5675924251	4.7505469145	9.7066511019	0.0018360229	0.0176316114
ENSMUSG00000052188	Gm14964	2.0450367095	0.5611584889	36.6267392597	1.4305588232049e-09	8.22987623529466e-08
ENSMUSG00000052192	Gm5963	0.9075956159	1.9702411628	11.471833138	0.0007065895	0.0083553535
ENSMUSG00000052295	8030423F21Rik	-4.2434734477	-3.2955433029	26.4380392886	2.72128281026495e-07	9.68527266645196e-06
ENSMUSG00000052302	Tbc1d30	0.6437585734	2.9697688347	9.676355534	0.0018665451	0.017818213
ENSMUSG00000052310	Slc39a1	0.595889549	6.774014586	12.7972880861	0.0003471222	0.004656705
ENSMUSG00000052336	Cx3cr1	1.5714606503	0.831807795	15.7760201249	7.13005022471588e-05	0.0012729891
ENSMUSG00000052372	Il1rapl1	2.7049338683	-1.2182242978	39.6631902919	3.01759747802122e-10	1.93571311967697e-08
ENSMUSG00000052459	Atp6v1a	0.5517835186	7.1889466075	9.7389473729	0.0018040418	0.0173894914
ENSMUSG00000052477	C130026I21Rik	2.3098116433	0.5587532937	42.6386221413	6.58463256295396e-11	4.71017828006568e-09
ENSMUSG00000052485	Tmem171	2.2650640515	-2.0113672261	29.1331164374	6.75720306863053e-08	2.70114224136837e-06
ENSMUSG00000052488	Cherp	-0.4167846165	6.8655382272	7.3782574108	0.0066017106	0.0459605802
ENSMUSG00000052534	Pbx1	0.6585096481	9.1011323871	12.9301757278	0.0003233274	0.0044054375
ENSMUSG00000052560	Cpne8	1.5039231082	5.309923649	83.4445419861	6.55287471677157e-20	1.28377309541365e-17
ENSMUSG00000052609	Plekhg3	-1.2063191071	3.8322245997	32.376723254	1.26998632682313e-08	5.92642117233815e-07
ENSMUSG00000052616	Terb1	1.4046298421	-0.4569042529	15.2084770851	9.62702926932492e-05	0.0016304469
ENSMUSG00000052681	Rap1b	0.5851703271	8.5888886506	9.8937876157	0.0016583767	0.0163066683
ENSMUSG00000052821	Cysltr1	1.2643082189	-0.6258171883	10.0629960433	0.0015127702	0.0151040866
ENSMUSG00000052854	Nrk	-1.5292000286	4.11514648	81.2773967539	1.96157320739979e-19	3.67727335932032e-17
ENSMUSG00000052911	Lamb2	-0.656141925	3.4794866094	11.0022682424	0.0009100045	0.0102268521
