#term ID,term description,observed gene count,background gene count,false discovery rate,matching proteins in your network (IDs),matching proteins in your network (labels)
GO:0044464,cell part,137,14017,4.61E-08,"ENSMUSP00000000109,ENSMUSP00000000505,ENSMUSP00000001051,ENSMUSP00000001279,ENSMUSP00000005256,ENSMUSP00000006679,ENSMUSP00000006761,ENSMUSP00000008684,ENSMUSP00000009058,ENSMUSP00000010605,ENSMUSP00000012348,ENSMUSP00000013995,ENSMUSP00000015460,ENSMUSP00000015712,ENSMUSP00000016638,ENSMUSP00000017151,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000018569,ENSMUSP00000018963,ENSMUSP00000019734,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021119,ENSMUSP00000021120,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000022746,ENSMUSP00000023151,ENSMUSP00000023312,ENSMUSP00000024756,ENSMUSP00000024860,ENSMUSP00000026760,ENSMUSP00000027009,ENSMUSP00000028175,ENSMUSP00000028241,ENSMUSP00000028386,ENSMUSP00000029140,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000031264,ENSMUSP00000031982,ENSMUSP00000032262,ENSMUSP00000032492,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000034215,ENSMUSP00000034745,ENSMUSP00000034932,ENSMUSP00000035900,ENSMUSP00000037328,ENSMUSP00000038017,ENSMUSP00000039041,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000041204,ENSMUSP00000041963,ENSMUSP00000042327,ENSMUSP00000044517,ENSMUSP00000044624,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052283,ENSMUSP00000052404,ENSMUSP00000054526,ENSMUSP00000055694,ENSMUSP00000056916,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000059389,ENSMUSP00000059498,ENSMUSP00000060099,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000069418,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000073829,ENSMUSP00000075429,ENSMUSP00000076729,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000084918,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000087947,ENSMUSP00000091318,ENSMUSP00000093613,ENSMUSP00000094949,ENSMUSP00000096061,ENSMUSP00000096877,ENSMUSP00000099411,ENSMUSP00000099504,ENSMUSP00000099793,ENSMUSP00000099945,ENSMUSP00000101981,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000103939,ENSMUSP00000104511,ENSMUSP00000105053,ENSMUSP00000106154,ENSMUSP00000107873,ENSMUSP00000107965,ENSMUSP00000108019,ENSMUSP00000108326,ENSMUSP00000108675,ENSMUSP00000109833,ENSMUSP00000110417,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000123924,ENSMUSP00000124578,ENSMUSP00000125114,ENSMUSP00000125288,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000130929,ENSMUSP00000130999,ENSMUSP00000132547,ENSMUSP00000134504,ENSMUSP00000139672","Abat,Abca4,Abcb1a,Abcb1b,Alcam,Aldh1a1,Anxa6,Arhgap29,Arhgap30,Arhgef28,Aspa,B3galt1,Bcl6,Bmpr1a,C4b,Casp12,Cd34,Cd37,Cd38,Cd86,Cd9,Clca1,Clec1b,Clu,Cntn1,Cyb561,Cyp26b1,Cysltr2,Cytip,Dhx40,Dnm3,Dsg2,Ect2,Efna1,Egr1,Ehd3,Enpp5,Evc,Fap,Fhl1,Flt3,Fyb,Gadd45g,Gem,Ghr,Gipc2,Gpr183,Gpr64,Gstm2,Hnf4a,Hpgds,Id2,Il12rb2,Il15,Itgb3,Jam2,Jun,Kcnip3,Klrb1c,Lamp2,Lgals1,Lpar6,Lpl,Lsp1,Lsr,Lst1,Mab21l2,Mcm7,Mef2c,Mgst1,Mmp14,Mmp2,Mt1,Muc1,Myo1e,Nckap1,Ndn,Ndrg1,Neo1,Nrg4,Nrk,Nupr1,Osmr,Pbx3,Pclo,Perp,Pgr,Phf11d,Pla2g4a,Plac8,Plek,Plscr1,Plscr2,Ppp1r16b,Prcp,Procr,Prtn3,Ptprk,Ramp2,Rbpjl,Rhoj,Rnase6,Rorb,Rorc,Runx1t1,S100a6,Satb1,Sdpr,Selp,Serpinb6a,Serpinb8,Sfrp1,Slamf1,Slc14a1,Slc28a2,Slc6a15,Stom,Stxbp4,Sult1a1,Tacstd2,Tc2n,Tdrd9,Tgm2,Thbd,Tm4sf1,Tm6sf1,Tmem47,Tnfsf10,Trim47,Trpc1,Trpc6,Tsc22d1,Vldlr,Vwf,Wwtr1,Zfp36,Zg16"
GO:0005576,extracellular region,41,2044,6.56E-08,"ENSMUSP00000001279,ENSMUSP00000003274,ENSMUSP00000006679,ENSMUSP00000012348,ENSMUSP00000015712,ENSMUSP00000016638,ENSMUSP00000017188,ENSMUSP00000019064,ENSMUSP00000022616,ENSMUSP00000023629,ENSMUSP00000024756,ENSMUSP00000029140,ENSMUSP00000029566,ENSMUSP00000032492,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000040271,ENSMUSP00000041963,ENSMUSP00000047730,ENSMUSP00000052283,ENSMUSP00000056916,ENSMUSP00000060099,ENSMUSP00000064538,ENSMUSP00000069418,ENSMUSP00000069457,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000093613,ENSMUSP00000096877,ENSMUSP00000099392,ENSMUSP00000099411,ENSMUSP00000099793,ENSMUSP00000107873,ENSMUSP00000108326,ENSMUSP00000123924,ENSMUSP00000127329,ENSMUSP00000130929","C4b,Cd34,Cd86,Cd9,Clu,Col4a2,Cxcl16,Dnm3,Ebi3,Efna1,Enpp5,Fap,Ghr,Gstm2,Il15,Lamp2,Lgals1,Lpl,Lsr,Matn4,Mmp14,Mmp2,Muc1,Nrg4,Plscr1,Procr,Pros1,Prtn3,Rnase6,Sbspon,Selp,Serpinb6a,Serpinb8,Sfrp1,Tacstd2,Tgm2,Thbd,Tnfsf10,Vldlr,Vwf,Zg16"
GO:0005887,integral component of plasma membrane,29,1115,9.42E-08,"ENSMUSP00000013995,ENSMUSP00000016638,ENSMUSP00000019998,ENSMUSP00000021028,ENSMUSP00000022746,ENSMUSP00000023312,ENSMUSP00000024756,ENSMUSP00000028241,ENSMUSP00000032262,ENSMUSP00000032492,ENSMUSP00000040715,ENSMUSP00000042327,ENSMUSP00000054526,ENSMUSP00000057965,ENSMUSP00000060099,ENSMUSP00000063656,ENSMUSP00000069457,ENSMUSP00000073829,ENSMUSP00000091318,ENSMUSP00000096061,ENSMUSP00000096877,ENSMUSP00000099504,ENSMUSP00000106154,ENSMUSP00000122072,ENSMUSP00000123924,ENSMUSP00000125114,ENSMUSP00000130999,ENSMUSP00000134504,ENSMUSP00000139672","Abca4,Alcam,Cd34,Cd37,Cd9,Clca1,Clec1b,Cysltr2,Enpp5,Ghr,Itgb3,Kcnip3,Klrb1c,Lpar6,Neo1,Osmr,Perp,Plscr1,Ramp2,Selp,Slc14a1,Slc28a2,Slc6a15,Stom,Tacstd2,Thbd,Tm4sf1,Trpc1,Trpc6"
GO:0009897,external side of plasma membrane,14,308,2.63E-06,"ENSMUSP00000010605,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000021028,ENSMUSP00000022746,ENSMUSP00000023312,ENSMUSP00000029795,ENSMUSP00000032492,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000087047,ENSMUSP00000107873,ENSMUSP00000123924,ENSMUSP00000134504","Alcam,Bmpr1a,Cd34,Cd86,Cd9,Flt3,Il12rb2,Itgb3,Klrb1c,Osmr,Rorc,Selp,Slamf1,Vwf"
GO:0005615,extracellular space,26,1131,6.41E-06,"ENSMUSP00000001279,ENSMUSP00000003274,ENSMUSP00000006679,ENSMUSP00000015712,ENSMUSP00000017188,ENSMUSP00000019064,ENSMUSP00000022616,ENSMUSP00000029140,ENSMUSP00000032492,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000040271,ENSMUSP00000041963,ENSMUSP00000052283,ENSMUSP00000060099,ENSMUSP00000069418,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000093613,ENSMUSP00000096877,ENSMUSP00000099793,ENSMUSP00000108326,ENSMUSP00000123924,ENSMUSP00000127329,ENSMUSP00000130929","C4b,Cd86,Cd9,Clu,Cxcl16,Ebi3,Fap,Il15,Lamp2,Lgals1,Lpl,Lsr,Mmp14,Mmp2,Muc1,Nrg4,Procr,Prtn3,Rnase6,Selp,Serpinb6a,Serpinb8,Tacstd2,Thbd,Tnfsf10,Vldlr"
GO:0098590,plasma membrane region,25,1115,1.65E-05,"ENSMUSP00000006679,ENSMUSP00000009058,ENSMUSP00000016638,ENSMUSP00000021028,ENSMUSP00000022746,ENSMUSP00000024860,ENSMUSP00000028386,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000032492,ENSMUSP00000035900,ENSMUSP00000041204,ENSMUSP00000041963,ENSMUSP00000055694,ENSMUSP00000057096,ENSMUSP00000060099,ENSMUSP00000064538,ENSMUSP00000096877,ENSMUSP00000099793,ENSMUSP00000099945,ENSMUSP00000103935,ENSMUSP00000104511,ENSMUSP00000108019,ENSMUSP00000125114,ENSMUSP00000139672","Abcb1a,Abcb1b,Anxa6,Bmpr1a,Cd34,Cd38,Cd9,Dnm3,Dsg2,Ect2,Ehd3,Evc,Fap,Gpr64,Itgb3,Muc1,Nckap1,Osmr,Plek,Prtn3,Sdpr,Slc14a1,Tacstd2,Thbd,Trpc1"
GO:0098552,side of membrane,16,514,3.56E-05,"ENSMUSP00000001051,ENSMUSP00000010605,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000021028,ENSMUSP00000022746,ENSMUSP00000023312,ENSMUSP00000029795,ENSMUSP00000032492,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000087047,ENSMUSP00000103939,ENSMUSP00000107873,ENSMUSP00000123924,ENSMUSP00000134504","Alcam,Bmpr1a,Cd34,Cd86,Cd9,Flt3,Gem,Il12rb2,Itgb3,Klrb1c,Osmr,Rorc,S100a6,Selp,Slamf1,Vwf"
GO:0005911,cell-cell junction,13,417,0.00033,"ENSMUSP00000001279,ENSMUSP00000005256,ENSMUSP00000009058,ENSMUSP00000019998,ENSMUSP00000026760,ENSMUSP00000034745,ENSMUSP00000041204,ENSMUSP00000057096,ENSMUSP00000057965,ENSMUSP00000103935,ENSMUSP00000104511,ENSMUSP00000109833,ENSMUSP00000126279","Abcb1a,Abcb1b,Anxa6,Dsg2,Ect2,Jam2,Lsr,Myo1e,Ndrg1,Perp,Ptprk,Tmem47,Trpc6"
GO:0045177,apical part of cell,13,423,0.00036,"ENSMUSP00000008684,ENSMUSP00000009058,ENSMUSP00000016638,ENSMUSP00000021028,ENSMUSP00000022746,ENSMUSP00000032492,ENSMUSP00000041204,ENSMUSP00000041963,ENSMUSP00000057096,ENSMUSP00000099793,ENSMUSP00000104511,ENSMUSP00000108019,ENSMUSP00000127329","Abcb1a,Abcb1b,Anxa6,Cd34,Cd9,Dsg2,Fap,Gpr64,Itgb3,Mgst1,Muc1,Osmr,Vldlr"
GO:0034358,plasma lipoprotein particle,4,35,0.0033,"ENSMUSP00000001279,ENSMUSP00000015712,ENSMUSP00000022616,ENSMUSP00000127329","Clu,Lpl,Lsr,Vldlr"
GO:0016324,apical plasma membrane,10,339,0.0039,"ENSMUSP00000009058,ENSMUSP00000016638,ENSMUSP00000021028,ENSMUSP00000022746,ENSMUSP00000032492,ENSMUSP00000041204,ENSMUSP00000041963,ENSMUSP00000057096,ENSMUSP00000104511,ENSMUSP00000108019","Abcb1a,Abcb1b,Anxa6,Cd34,Cd9,Dsg2,Gpr64,Itgb3,Muc1,Osmr"
GO:0031012,extracellular matrix,9,288,0.0051,"ENSMUSP00000015712,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000056916,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000107873","Col4a2,Lpl,Mmp14,Mmp2,Plscr1,Sfrp1,Tgm2,Vwf,Zg16"
GO:0048471,perinuclear region of cytoplasm,15,730,0.0053,"ENSMUSP00000001051,ENSMUSP00000005256,ENSMUSP00000016638,ENSMUSP00000022616,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000029140,ENSMUSP00000030691,ENSMUSP00000034215,ENSMUSP00000052283,ENSMUSP00000062615,ENSMUSP00000064538,ENSMUSP00000070868,ENSMUSP00000104511,ENSMUSP00000127329","Anxa6,Cd34,Clu,Dnm3,Ehd3,Lamp2,Mt1,Ndrg1,Pclo,Pla2g4a,Ppp1r16b,Procr,S100a6,Stom,Vldlr"
GO:0005829,cytosol,41,3326,0.0064,"ENSMUSP00000000505,ENSMUSP00000001051,ENSMUSP00000005256,ENSMUSP00000006679,ENSMUSP00000012348,ENSMUSP00000018094,ENSMUSP00000020974,ENSMUSP00000021119,ENSMUSP00000021120,ENSMUSP00000022616,ENSMUSP00000024860,ENSMUSP00000027009,ENSMUSP00000028175,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034215,ENSMUSP00000039041,ENSMUSP00000045369,ENSMUSP00000055694,ENSMUSP00000057815,ENSMUSP00000063562,ENSMUSP00000069457,ENSMUSP00000070868,ENSMUSP00000078022,ENSMUSP00000084918,ENSMUSP00000086795,ENSMUSP00000087119,ENSMUSP00000087947,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000099504,ENSMUSP00000101981,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000104511,ENSMUSP00000108019,ENSMUSP00000108326,ENSMUSP00000110417,ENSMUSP00000113040,ENSMUSP00000132547","Aldh1a1,Anxa6,Aspa,Casp12,Clu,Cytip,Ect2,Ehd3,Fhl1,Flt3,Fyb,Ghr,Gpr64,Gstm2,Hnf4a,Id2,Il15,Jun,Kcnip3,Lgals1,Mcm7,Mef2c,Mmp14,Mt1,Ndn,Ndrg1,Nupr1,Pgr,Pla2g4a,Plscr1,Prtn3,S100a6,Sdpr,Serpinb8,Sfrp1,Sult1a1,Tdrd9,Tgm2,Trim47,Wwtr1,Zfp36"
GO:0034361,very-low-density lipoprotein particle,3,18,0.0064,"ENSMUSP00000001279,ENSMUSP00000015712,ENSMUSP00000127329","Lpl,Lsr,Vldlr"
GO:0030054,cell junction,18,1037,0.0086,"ENSMUSP00000001279,ENSMUSP00000005256,ENSMUSP00000009058,ENSMUSP00000019998,ENSMUSP00000021028,ENSMUSP00000026760,ENSMUSP00000030691,ENSMUSP00000034745,ENSMUSP00000041204,ENSMUSP00000057096,ENSMUSP00000057965,ENSMUSP00000069418,ENSMUSP00000087947,ENSMUSP00000099793,ENSMUSP00000103935,ENSMUSP00000104511,ENSMUSP00000109833,ENSMUSP00000126279","Abcb1a,Abcb1b,Anxa6,C4b,Dsg2,Ect2,Fap,Fyb,Itgb3,Jam2,Lsr,Myo1e,Ndrg1,Pclo,Perp,Ptprk,Tmem47,Trpc6"
GO:0043227,membrane-bounded organelle,92,9775,0.0096,"ENSMUSP00000000505,ENSMUSP00000001051,ENSMUSP00000005256,ENSMUSP00000006679,ENSMUSP00000006761,ENSMUSP00000008684,ENSMUSP00000009058,ENSMUSP00000013995,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000017151,ENSMUSP00000018094,ENSMUSP00000018569,ENSMUSP00000019734,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021119,ENSMUSP00000021120,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000027009,ENSMUSP00000028175,ENSMUSP00000028241,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000031264,ENSMUSP00000032492,ENSMUSP00000032961,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000034215,ENSMUSP00000034745,ENSMUSP00000034932,ENSMUSP00000038017,ENSMUSP00000039041,ENSMUSP00000041963,ENSMUSP00000042327,ENSMUSP00000044517,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052283,ENSMUSP00000055694,ENSMUSP00000056916,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000059389,ENSMUSP00000060099,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000075429,ENSMUSP00000076729,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000084918,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000087947,ENSMUSP00000091318,ENSMUSP00000093613,ENSMUSP00000096877,ENSMUSP00000099411,ENSMUSP00000099504,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000103939,ENSMUSP00000104511,ENSMUSP00000107873,ENSMUSP00000107965,ENSMUSP00000110417,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000116191,ENSMUSP00000123924,ENSMUSP00000124578,ENSMUSP00000125114,ENSMUSP00000125288,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Abat,Abca4,Abcb1b,Aldh1a1,Anxa6,Arhgap30,Aspa,B3galt1,Bcl6,Casp12,Cd34,Cd38,Cd86,Cd9,Clu,Cyb561,Cyp26b1,Cytip,Dhx40,Dnm3,Dsg2,Ect2,Egr1,Ehd3,Evc,Fhl1,Flt3,Fyb,Gadd45g,Gem,Ghr,Hnf4a,Id2,Il15,Itgb3,Jun,Kcnip3,Lamp2,Lgals1,Lpar6,Mab21l2,Mcm7,Mef2c,Mgst1,Mmp14,Mmp2,Mt1,Muc1,Myo1e,Ndn,Ndrg1,Neo1,Nupr1,Pbx3,Pclo,Perp,Pgr,Phf11d,Pla2g4a,Plac8,Plscr1,Plscr2,Ppp1r16b,Prcp,Prtn3,Ptprk,Rbpjl,Rnase6,Rorb,Rorc,Runx1t1,S100a6,Satb1,Sdpr,Selp,Slamf1,Slc14a1,Stom,Stxbp4,Tacstd2,Tc2n,Tdrd9,Tgm2,Thbd,Tm6sf1,Trim47,Tsc22d1,Vldlr,Vwf,Wwtr1,Zfp36,Zg16"
GO:0005622,intracellular,111,12462,0.0104,"ENSMUSP00000000505,ENSMUSP00000001051,ENSMUSP00000005256,ENSMUSP00000006679,ENSMUSP00000006761,ENSMUSP00000008684,ENSMUSP00000009058,ENSMUSP00000012348,ENSMUSP00000013995,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000017151,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000018569,ENSMUSP00000019734,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021119,ENSMUSP00000021120,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000027009,ENSMUSP00000028175,ENSMUSP00000028241,ENSMUSP00000028386,ENSMUSP00000029140,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000031264,ENSMUSP00000031982,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000034215,ENSMUSP00000034745,ENSMUSP00000034932,ENSMUSP00000037328,ENSMUSP00000038017,ENSMUSP00000039041,ENSMUSP00000041963,ENSMUSP00000042327,ENSMUSP00000044517,ENSMUSP00000044624,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052283,ENSMUSP00000055694,ENSMUSP00000056916,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000059389,ENSMUSP00000059498,ENSMUSP00000060099,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000075429,ENSMUSP00000076729,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000084918,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000087947,ENSMUSP00000091318,ENSMUSP00000093613,ENSMUSP00000094949,ENSMUSP00000096877,ENSMUSP00000099411,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000101981,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000103939,ENSMUSP00000104511,ENSMUSP00000105053,ENSMUSP00000107873,ENSMUSP00000107965,ENSMUSP00000108019,ENSMUSP00000108326,ENSMUSP00000108675,ENSMUSP00000110417,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000123924,ENSMUSP00000124578,ENSMUSP00000125114,ENSMUSP00000125288,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000130929,ENSMUSP00000132547,ENSMUSP00000139672","Abat,Abca4,Abcb1b,Aldh1a1,Anxa6,Arhgap29,Arhgap30,Arhgef28,Aspa,B3galt1,Bcl6,Casp12,Cd34,Cd38,Cd86,Clu,Cyb561,Cyp26b1,Cytip,Dhx40,Dnm3,Dsg2,Ect2,Egr1,Ehd3,Evc,Fhl1,Flt3,Fyb,Gadd45g,Gem,Ghr,Gipc2,Gpr64,Gstm2,Hnf4a,Hpgds,Id2,Il15,Itgb3,Jun,Kcnip3,Lamp2,Lgals1,Lpar6,Lst1,Mab21l2,Mcm7,Mef2c,Mgst1,Mmp14,Mmp2,Mt1,Muc1,Myo1e,Nckap1,Ndn,Ndrg1,Neo1,Nrg4,Nrk,Nupr1,Pbx3,Pclo,Perp,Pgr,Phf11d,Pla2g4a,Plac8,Plek,Plscr1,Plscr2,Ppp1r16b,Prcp,Procr,Prtn3,Ptprk,Ramp2,Rbpjl,Rhoj,Rnase6,Rorb,Rorc,Runx1t1,S100a6,Satb1,Sdpr,Selp,Serpinb6a,Serpinb8,Sfrp1,Slamf1,Slc14a1,Stom,Stxbp4,Sult1a1,Tacstd2,Tc2n,Tdrd9,Tgm2,Thbd,Tm6sf1,Trim47,Trpc1,Trpc6,Tsc22d1,Vldlr,Vwf,Wwtr1,Zfp36,Zg16"
GO:0031258,lamellipodium membrane,3,23,0.0104,"ENSMUSP00000021028,ENSMUSP00000028386,ENSMUSP00000099793","Fap,Itgb3,Nckap1"
GO:0044424,intracellular part,109,12219,0.0117,"ENSMUSP00000000505,ENSMUSP00000001051,ENSMUSP00000005256,ENSMUSP00000006679,ENSMUSP00000006761,ENSMUSP00000008684,ENSMUSP00000009058,ENSMUSP00000012348,ENSMUSP00000013995,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000017151,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000018569,ENSMUSP00000019734,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021119,ENSMUSP00000021120,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000027009,ENSMUSP00000028175,ENSMUSP00000028241,ENSMUSP00000028386,ENSMUSP00000029140,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000031264,ENSMUSP00000031982,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000034215,ENSMUSP00000034745,ENSMUSP00000034932,ENSMUSP00000037328,ENSMUSP00000038017,ENSMUSP00000039041,ENSMUSP00000041963,ENSMUSP00000042327,ENSMUSP00000044517,ENSMUSP00000044624,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052283,ENSMUSP00000055694,ENSMUSP00000056916,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000059389,ENSMUSP00000060099,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000075429,ENSMUSP00000076729,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000084918,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000087947,ENSMUSP00000091318,ENSMUSP00000093613,ENSMUSP00000094949,ENSMUSP00000096877,ENSMUSP00000099411,ENSMUSP00000099504,ENSMUSP00000099945,ENSMUSP00000101981,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000103939,ENSMUSP00000104511,ENSMUSP00000105053,ENSMUSP00000107873,ENSMUSP00000107965,ENSMUSP00000108019,ENSMUSP00000108326,ENSMUSP00000108675,ENSMUSP00000110417,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000123924,ENSMUSP00000124578,ENSMUSP00000125114,ENSMUSP00000125288,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547,ENSMUSP00000139672","Abat,Abca4,Abcb1b,Aldh1a1,Anxa6,Arhgap29,Arhgap30,Arhgef28,Aspa,B3galt1,Bcl6,Casp12,Cd34,Cd38,Cd86,Clu,Cyb561,Cyp26b1,Cytip,Dhx40,Dnm3,Dsg2,Ect2,Egr1,Ehd3,Evc,Fhl1,Flt3,Fyb,Gadd45g,Gem,Ghr,Gipc2,Gpr64,Gstm2,Hnf4a,Hpgds,Id2,Il15,Itgb3,Jun,Kcnip3,Lamp2,Lgals1,Lpar6,Lst1,Mab21l2,Mcm7,Mef2c,Mgst1,Mmp14,Mmp2,Mt1,Muc1,Myo1e,Nckap1,Ndn,Ndrg1,Neo1,Nrk,Nupr1,Pbx3,Pclo,Perp,Pgr,Phf11d,Pla2g4a,Plac8,Plek,Plscr1,Plscr2,Ppp1r16b,Prcp,Procr,Prtn3,Ptprk,Ramp2,Rbpjl,Rnase6,Rorb,Rorc,Runx1t1,S100a6,Satb1,Sdpr,Selp,Serpinb6a,Serpinb8,Sfrp1,Slamf1,Slc14a1,Stom,Stxbp4,Sult1a1,Tacstd2,Tc2n,Tdrd9,Tgm2,Thbd,Tm6sf1,Trim47,Trpc1,Trpc6,Tsc22d1,Vldlr,Vwf,Wwtr1,Zfp36,Zg16"
